iri,equivalent_class
TBD:0011569,OMIM:605588
TBD:0011570,OMIM:605589
TBD:0011571,OMIM:605594
TBD:0011572,OMIM:605598
TBD:0011573,OMIM:605606
TBD:0011574,OMIM:605618
TBD:0011575,OMIM:605627
TBD:0011576,OMIM:605635
TBD:0011577,OMIM:605637
TBD:0011578,OMIM:605642
TBD:0011579,OMIM:605670
TBD:0011580,OMIM:605672
TBD:0011581,OMIM:605676
TBD:0011582,OMIM:605711
TBD:0011583,OMIM:605714
TBD:0011584,OMIM:605724
TBD:0011585,OMIM:605726
TBD:0011586,OMIM:605727
TBD:0011587,OMIM:605728
TBD:0011588,OMIM:605735
TBD:0011589,OMIM:605738
TBD:0011590,OMIM:605746
TBD:0011591,OMIM:605749
TBD:0011592,OMIM:605750
TBD:0011593,OMIM:605751
TBD:0011594,OMIM:605756
TBD:0011595,OMIM:605779
TBD:0011596,OMIM:605803
TBD:0011597,OMIM:605804
TBD:0011598,OMIM:605805
TBD:0011599,OMIM:605808
TBD:0011600,OMIM:605809
TBD:0011601,OMIM:605814
TBD:0011602,OMIM:605818
TBD:0011603,OMIM:605820
TBD:0011604,OMIM:605822
TBD:0011605,OMIM:605827
TBD:0011606,OMIM:605838
TBD:0011607,OMIM:605841
TBD:0011608,OMIM:605844
TBD:0011609,OMIM:605845
TBD:0011610,OMIM:605850
TBD:0011611,OMIM:605856
TBD:0011612,OMIM:605899
TBD:0011613,OMIM:605909
TBD:0011614,OMIM:605911
TBD:0011615,OMIM:605913
TBD:0011616,OMIM:605934
TBD:0011617,OMIM:605935
TBD:0011618,OMIM:605944
TBD:0011619,OMIM:605945
TBD:0011620,OMIM:605946
TBD:0011621,OMIM:605967
TBD:0011622,OMIM:605990
TBD:0011623,OMIM:606002
TBD:0011624,OMIM:606003
TBD:0011625,OMIM:606012
TBD:0011626,OMIM:606049
TBD:0011627,OMIM:606053
TBD:0011628,OMIM:606054
TBD:0011629,OMIM:606056
TBD:0011630,OMIM:606068
TBD:0011631,OMIM:606069
TBD:0011632,OMIM:606070
TBD:0011633,OMIM:606071
TBD:0011634,OMIM:606072
TBD:0011635,OMIM:606082
TBD:0011636,OMIM:606129
TBD:0011637,OMIM:606156
TBD:0011638,OMIM:606159
TBD:0011639,OMIM:606164
TBD:0011640,OMIM:606170
TBD:0011641,OMIM:606174
TBD:0011642,OMIM:606175
TBD:0011643,OMIM:606176
TBD:0011644,OMIM:606177
TBD:0011645,OMIM:606179
TBD:0011646,OMIM:606183
TBD:0011647,OMIM:606187
TBD:0011648,OMIM:606190
TBD:0011649,OMIM:606215
TBD:0011650,OMIM:606217
TBD:0011651,OMIM:606220
TBD:0011652,OMIM:606232
TBD:0011653,OMIM:606240
TBD:0011654,OMIM:606242
TBD:0011655,OMIM:606243
TBD:0011656,OMIM:606263
TBD:0011657,OMIM:606282
TBD:0011658,OMIM:606324
TBD:0011659,OMIM:606325
TBD:0011660,OMIM:606346
TBD:0011661,OMIM:606348
TBD:0011662,OMIM:606349
TBD:0011663,OMIM:606353
TBD:0011664,OMIM:606367
TBD:0011665,OMIM:606369
TBD:0011666,OMIM:606391
TBD:0011667,OMIM:606392
TBD:0011668,OMIM:606394
TBD:0011669,OMIM:606407
TBD:0011670,OMIM:606408
TBD:0011671,OMIM:606438
TBD:0011672,OMIM:606445
TBD:0011673,OMIM:606451
TBD:0011674,OMIM:606482
TBD:0011675,OMIM:606483
TBD:0011676,OMIM:606519
TBD:0011677,OMIM:606527
TBD:0011678,OMIM:606528
TBD:0011679,OMIM:606529
TBD:0011680,OMIM:606545
TBD:0011681,OMIM:606552
TBD:0011682,OMIM:606554
TBD:0011683,OMIM:606574
TBD:0011684,OMIM:606579
TBD:0011685,OMIM:606581
TBD:0011686,OMIM:606593
TBD:0011687,OMIM:606595
TBD:0011688,OMIM:606612
TBD:0011689,OMIM:606616
TBD:0011690,OMIM:606631
TBD:0011691,OMIM:606640
TBD:0011692,OMIM:606656
TBD:0011693,OMIM:606657
TBD:0011694,OMIM:606658
TBD:0011695,OMIM:606660
TBD:0011696,OMIM:606661
TBD:0011697,OMIM:606662
TBD:0011698,OMIM:606664
TBD:0011699,OMIM:606668
TBD:0011700,OMIM:606674
TBD:0011701,OMIM:606675
TBD:0011702,OMIM:606685
TBD:0011703,OMIM:606688
TBD:0011704,OMIM:606689
TBD:0011705,OMIM:606690
TBD:0011706,OMIM:606693
TBD:0011707,OMIM:606703
TBD:0011708,OMIM:606705
TBD:0011709,OMIM:606708
TBD:0011710,OMIM:606711
TBD:0011711,OMIM:606712
TBD:0011712,OMIM:606713
TBD:0011713,OMIM:606719
TBD:0011714,OMIM:606721
TBD:0011715,OMIM:606744
TBD:0011716,OMIM:606752
TBD:0011717,OMIM:606762
TBD:0011718,OMIM:606763
TBD:0011719,OMIM:606764
TBD:0011720,OMIM:606766
TBD:0011721,OMIM:606768
TBD:0011722,OMIM:606772
TBD:0011723,OMIM:606773
TBD:0011724,OMIM:606777
TBD:0011725,OMIM:606785
TBD:0011726,OMIM:606787
TBD:0011727,OMIM:606788
TBD:0011728,OMIM:606798
TBD:0011729,OMIM:606799
TBD:0011730,OMIM:606812
TBD:0011731,OMIM:606824
TBD:0011732,OMIM:606835
TBD:0011733,OMIM:606840
TBD:0011734,OMIM:606842
TBD:0011735,OMIM:606843
TBD:0011736,OMIM:606851
TBD:0011737,OMIM:606852
TBD:0011738,OMIM:606854
TBD:0011739,OMIM:606856
TBD:0011740,OMIM:606864
TBD:0011741,OMIM:606874
TBD:0011742,OMIM:606875
TBD:0011743,OMIM:606889
TBD:0011744,OMIM:606893
TBD:0011745,OMIM:606894
TBD:0011746,OMIM:606895
TBD:0011747,OMIM:606896
TBD:0011748,OMIM:606943
TBD:0011749,OMIM:606952
TBD:0011750,OMIM:606960
TBD:0011751,OMIM:606963
TBD:0011752,OMIM:606966
TBD:0011753,OMIM:606972
TBD:0011754,OMIM:606984
TBD:0011755,OMIM:606995
TBD:0011756,OMIM:606996
TBD:0011757,OMIM:607004
TBD:0011758,OMIM:607014
TBD:0011759,OMIM:607015
TBD:0011760,OMIM:607016
TBD:0011761,OMIM:607017
TBD:0011762,OMIM:607039
TBD:0011763,OMIM:607044
TBD:0011764,OMIM:607060
TBD:0011765,OMIM:607078
TBD:0011766,OMIM:607080
TBD:0011767,OMIM:607084
TBD:0011768,OMIM:607085
TBD:0011769,OMIM:607086
TBD:0011770,OMIM:607087
TBD:0011771,OMIM:607088
TBD:0011772,OMIM:607091
TBD:0011773,OMIM:607095
TBD:0011774,OMIM:607101
TBD:0011775,OMIM:607107
TBD:0011776,OMIM:607115
TBD:0011777,OMIM:607116
TBD:0011778,OMIM:607131
TBD:0011779,OMIM:607132
TBD:0011780,OMIM:607134
TBD:0011781,OMIM:607136
TBD:0011782,OMIM:607140
TBD:0011783,OMIM:607143
TBD:0011784,OMIM:607151
TBD:0011785,OMIM:607152
TBD:0011786,OMIM:607154
TBD:0011787,OMIM:607155
TBD:0011788,OMIM:607161
TBD:0011789,OMIM:607174
TBD:0011790,OMIM:607196
TBD:0011791,OMIM:607197
TBD:0011792,OMIM:607200
TBD:0011793,OMIM:607202
TBD:0011794,OMIM:607208
TBD:0011795,OMIM:607214
TBD:0011796,OMIM:607221
TBD:0011797,OMIM:607225
TBD:0011798,OMIM:607236
TBD:0011799,OMIM:607239
TBD:0011800,OMIM:607248
TBD:0011801,OMIM:607250
TBD:0011802,OMIM:607258
TBD:0011803,OMIM:607259
TBD:0011804,OMIM:607271
TBD:0011805,OMIM:607277
TBD:0011806,OMIM:607278
TBD:0011807,OMIM:607279
TBD:0011808,OMIM:607304
TBD:0011809,OMIM:607308
TBD:0011810,OMIM:607313
TBD:0011811,OMIM:607317
TBD:0011812,OMIM:607323
TBD:0011813,OMIM:607324
TBD:0011814,OMIM:607326
TBD:0011815,OMIM:607329
TBD:0011816,OMIM:607330
TBD:0011817,OMIM:607339
TBD:0011818,OMIM:607341
TBD:0011819,OMIM:607346
TBD:0011820,OMIM:607354
TBD:0011821,OMIM:607361
TBD:0011822,OMIM:607364
TBD:0011823,OMIM:607371
TBD:0011824,OMIM:607373
TBD:0011825,OMIM:607395
TBD:0011826,OMIM:607398
TBD:0011827,OMIM:607411
TBD:0011828,OMIM:607417
TBD:0011829,OMIM:607426
TBD:0011830,OMIM:607432
TBD:0011831,OMIM:607450
TBD:0011832,OMIM:607453
TBD:0011833,OMIM:607454
TBD:0011834,OMIM:607458
TBD:0011835,OMIM:607459
TBD:0011836,OMIM:607464
TBD:0011837,OMIM:607473
TBD:0011838,OMIM:607475
TBD:0011839,OMIM:607476
TBD:0011840,OMIM:607482
TBD:0011841,OMIM:607483
TBD:0011842,OMIM:607485
TBD:0011843,OMIM:607487
TBD:0011844,OMIM:607488
TBD:0011845,OMIM:607498
TBD:0011846,OMIM:607499
TBD:0011847,OMIM:607501
TBD:0011848,OMIM:607504
TBD:0011849,OMIM:607507
TBD:0011850,OMIM:607508
TBD:0011851,OMIM:607516
TBD:0011852,OMIM:607523
TBD:0011853,OMIM:607539
TBD:0011854,OMIM:607540
TBD:0011855,OMIM:607541
TBD:0011856,OMIM:607543
TBD:0011857,OMIM:607554
TBD:0011858,OMIM:607565
TBD:0011859,OMIM:607569
TBD:0011860,OMIM:607572
TBD:0011861,OMIM:607578
TBD:0011862,OMIM:607584
TBD:0011863,OMIM:607592
TBD:0011864,OMIM:607594
TBD:0011865,OMIM:607595
TBD:0011866,OMIM:607596
TBD:0011867,OMIM:607597
TBD:0011868,OMIM:607598
TBD:0011869,OMIM:607600
TBD:0011870,OMIM:607602
TBD:0011871,OMIM:607616
TBD:0011872,OMIM:607624
TBD:0011873,OMIM:607625
TBD:0011874,OMIM:607626
TBD:0011875,OMIM:607628
TBD:0011876,OMIM:607631
TBD:0011877,OMIM:607634
TBD:0011878,OMIM:607636
TBD:0011879,OMIM:607641
TBD:0011880,OMIM:607644
TBD:0011881,OMIM:607654
TBD:0011882,OMIM:607655
TBD:0011883,OMIM:607656
TBD:0011884,OMIM:607658
TBD:0011885,OMIM:607665
TBD:0011886,OMIM:607671
TBD:0011887,OMIM:607674
TBD:0011888,OMIM:607676
TBD:0011889,OMIM:607677
TBD:0011890,OMIM:607678
TBD:0011891,OMIM:607681
TBD:0011892,OMIM:607682
TBD:0011893,OMIM:607683
TBD:0011894,OMIM:607684
TBD:0011895,OMIM:607685
TBD:0011896,OMIM:607688
TBD:0011897,OMIM:607694
TBD:0011898,OMIM:607706
TBD:0011899,OMIM:607721
TBD:0011900,OMIM:607728
TBD:0011901,OMIM:607731
TBD:0011902,OMIM:607734
TBD:0011903,OMIM:607736
TBD:0011904,OMIM:607745
TBD:0011905,OMIM:607748
TBD:0011906,OMIM:607765
TBD:0011907,OMIM:607778
TBD:0011908,OMIM:607785
TBD:0011909,OMIM:607791
TBD:0011910,OMIM:607801
TBD:0011911,OMIM:607812
TBD:0011912,OMIM:607821
TBD:0011913,OMIM:607822
TBD:0011914,OMIM:607823
TBD:0011915,OMIM:607829
TBD:0011916,OMIM:607831
TBD:0011917,OMIM:607832
TBD:0011918,OMIM:607834
TBD:0011919,OMIM:607836
TBD:0011920,OMIM:607841
TBD:0011921,OMIM:607842
TBD:0011922,OMIM:607847
TBD:0011923,OMIM:607850
TBD:0011924,OMIM:607853
TBD:0011925,OMIM:607855
TBD:0011926,OMIM:607857
TBD:0011927,OMIM:607859
TBD:0011928,OMIM:607864
TBD:0011929,OMIM:607872
TBD:0011930,OMIM:607876
TBD:0011931,OMIM:607893
TBD:0011932,OMIM:607903
TBD:0011933,OMIM:607906
TBD:0011934,OMIM:607907
TBD:0011935,OMIM:607921
TBD:0011936,OMIM:607932
TBD:0011937,OMIM:607936
TBD:0011938,OMIM:607941
TBD:0011939,OMIM:607944
TBD:0011940,OMIM:607948
TBD:0011941,OMIM:607949
TBD:0011942,OMIM:607965
TBD:0011943,OMIM:607966
TBD:0011944,OMIM:607967
TBD:0011945,OMIM:608013
TBD:0011946,OMIM:608022
TBD:0011947,OMIM:608026
TBD:0011948,OMIM:608027
TBD:0011949,OMIM:608028
TBD:0011950,OMIM:608029
TBD:0011951,OMIM:608030
TBD:0011952,OMIM:608031
TBD:0011953,OMIM:608033
TBD:0011954,OMIM:608035
TBD:0011955,OMIM:608036
TBD:0011956,OMIM:608049
TBD:0011957,OMIM:608051
TBD:0011958,OMIM:608063
TBD:0011959,OMIM:608068
TBD:0011960,OMIM:608078
TBD:0011961,OMIM:608088
TBD:0011962,OMIM:608089
TBD:0011963,OMIM:608091
TBD:0011964,OMIM:608093
TBD:0011965,OMIM:608096
TBD:0011966,OMIM:608097
TBD:0011967,OMIM:608098
TBD:0011968,OMIM:608099
TBD:0011969,OMIM:608104
TBD:0011970,OMIM:608105
TBD:0011971,OMIM:608106
TBD:0011972,OMIM:608115
TBD:0011973,OMIM:608118
TBD:0011974,OMIM:608133
TBD:0011975,OMIM:608149
TBD:0011976,OMIM:608154
TBD:0011977,OMIM:608156
TBD:0011978,OMIM:608158
TBD:0011979,OMIM:608161
TBD:0011980,OMIM:608173
TBD:0011981,OMIM:608174
TBD:0011982,OMIM:608175
TBD:0011983,OMIM:608176
TBD:0011984,OMIM:608180
TBD:0011985,OMIM:608184
TBD:0011986,OMIM:608189
TBD:0011987,OMIM:608194
TBD:0011988,OMIM:608203
TBD:0011989,OMIM:608207
TBD:0011990,OMIM:608217
TBD:0011991,OMIM:608219
TBD:0011992,OMIM:608220
TBD:0011993,OMIM:608223
TBD:0011994,OMIM:608224
TBD:0011995,OMIM:608227
TBD:0011996,OMIM:608232
TBD:0011997,OMIM:608233
TBD:0011998,OMIM:608236
TBD:0011999,OMIM:608244
TBD:0012000,OMIM:608251
TBD:0012001,OMIM:608257
TBD:0012002,OMIM:608264
TBD:0012003,OMIM:608265
TBD:0012004,OMIM:608266
TBD:0012005,OMIM:608278
TBD:0012006,OMIM:608279
TBD:0012007,OMIM:608281
TBD:0012008,OMIM:608290
TBD:0012009,OMIM:608316
TBD:0012010,OMIM:608318
TBD:0012011,OMIM:608320
TBD:0012012,OMIM:608323
TBD:0012013,OMIM:608328
TBD:0012014,OMIM:608340
TBD:0012015,OMIM:608345
TBD:0012016,OMIM:608354
TBD:0012017,OMIM:608355
TBD:0012018,OMIM:608358
TBD:0012019,OMIM:608361
TBD:0012020,OMIM:608363
TBD:0012021,OMIM:608367
TBD:0012022,OMIM:608371
TBD:0012023,OMIM:608372
TBD:0012024,OMIM:608380
TBD:0012025,OMIM:608389
TBD:0012026,OMIM:608390
TBD:0012027,OMIM:608391
TBD:0012028,OMIM:608392
TBD:0012029,OMIM:608393
TBD:0012030,OMIM:608394
TBD:0012031,OMIM:608404
TBD:0012032,OMIM:608406
TBD:0012033,OMIM:608415
TBD:0012034,OMIM:608423
TBD:0012035,OMIM:608432
TBD:0012036,OMIM:608437
TBD:0012037,OMIM:608443
TBD:0012038,OMIM:608445
TBD:0012039,OMIM:608446
TBD:0012040,OMIM:608448
TBD:0012041,OMIM:608456
TBD:0012042,OMIM:608462
TBD:0012043,OMIM:608470
TBD:0012044,OMIM:608471
TBD:0012045,OMIM:608474
TBD:0012046,OMIM:608484
TBD:0012047,OMIM:608509
TBD:0012048,OMIM:608516
TBD:0012049,OMIM:608518
TBD:0012050,OMIM:608520
TBD:0012051,OMIM:608526
TBD:0012052,OMIM:608540
TBD:0012053,OMIM:608542
TBD:0012054,OMIM:608543
TBD:0012055,OMIM:608545
TBD:0012056,OMIM:608553
TBD:0012057,OMIM:608556
TBD:0012058,OMIM:608557
TBD:0012059,OMIM:608562
TBD:0012060,OMIM:608565
TBD:0012061,OMIM:608567
TBD:0012062,OMIM:608569
TBD:0012063,OMIM:608571
TBD:0012064,OMIM:608572
TBD:0012065,OMIM:608579
TBD:0012066,OMIM:608583
TBD:0012067,OMIM:608584
TBD:0012068,OMIM:608585
TBD:0012069,OMIM:608586
TBD:0012070,OMIM:608591
TBD:0012071,OMIM:608594
TBD:0012072,OMIM:608600
TBD:0012073,OMIM:608611
TBD:0012074,OMIM:608612
TBD:0012075,OMIM:608615
TBD:0012076,OMIM:608624
TBD:0012077,OMIM:608627
TBD:0012078,OMIM:608629
TBD:0012079,OMIM:608631
TBD:0012080,OMIM:608634
TBD:0012081,OMIM:608636
TBD:0012082,OMIM:608638
TBD:0012083,OMIM:608641
TBD:0012084,OMIM:608643
TBD:0012085,OMIM:608644
TBD:0012086,OMIM:608645
TBD:0012087,OMIM:608646
TBD:0012088,OMIM:608647
TBD:0012089,OMIM:608649
TBD:0012090,OMIM:608652
TBD:0012091,OMIM:608653
TBD:0012092,OMIM:608654
TBD:0012093,OMIM:608656
TBD:0012094,OMIM:608658
TBD:0012095,OMIM:608670
TBD:0012096,OMIM:608673
TBD:0012097,OMIM:608681
TBD:0012098,OMIM:608687
TBD:0012099,OMIM:608688
TBD:0012100,OMIM:608691
TBD:0012101,OMIM:608695
TBD:0012102,OMIM:608696
TBD:0012103,OMIM:608703
TBD:0012104,OMIM:608709
TBD:0012105,OMIM:608710
TBD:0012106,OMIM:608716
TBD:0012107,OMIM:608720
TBD:0012108,OMIM:608728
TBD:0012109,OMIM:608742
TBD:0012110,OMIM:608747
TBD:0012111,OMIM:608751
TBD:0012112,OMIM:608758
TBD:0012113,OMIM:608762
TBD:0012114,OMIM:608763
TBD:0012115,OMIM:608765
TBD:0012116,OMIM:608768
TBD:0012117,OMIM:608776
TBD:0012118,OMIM:608779
TBD:0012119,OMIM:608781
TBD:0012120,OMIM:608782
TBD:0012121,OMIM:608787
TBD:0012122,OMIM:608796
TBD:0012123,OMIM:608799
TBD:0012124,OMIM:608800
TBD:0012125,OMIM:608804
TBD:0012126,OMIM:608805
TBD:0012127,OMIM:608807
TBD:0012128,OMIM:608808
TBD:0012129,OMIM:608809
TBD:0012130,OMIM:608810
TBD:0012131,OMIM:608811
TBD:0012132,OMIM:608812
TBD:0012133,OMIM:608814
TBD:0012134,OMIM:608816
TBD:0012135,OMIM:608831
TBD:0012136,OMIM:608836
TBD:0012137,OMIM:608837
TBD:0012138,OMIM:608840
TBD:0012139,OMIM:608850
TBD:0012140,OMIM:608852
TBD:0012141,OMIM:608864
TBD:0012142,OMIM:608874
TBD:0012143,OMIM:608885
TBD:0012144,OMIM:608890
TBD:0012145,OMIM:608895
TBD:0012146,OMIM:608898
TBD:0012147,OMIM:608901
TBD:0012148,OMIM:608902
TBD:0012149,OMIM:608903
TBD:0012150,OMIM:608904
TBD:0012151,OMIM:608905
TBD:0012152,OMIM:608906
TBD:0012153,OMIM:608907
TBD:0012154,OMIM:608908
TBD:0012155,OMIM:608911
TBD:0012156,OMIM:608930
TBD:0012157,OMIM:608931
TBD:0012158,OMIM:608932
TBD:0012159,OMIM:608935
TBD:0012160,OMIM:608940
TBD:0012161,OMIM:608957
TBD:0012162,OMIM:608970
TBD:0012163,OMIM:608971
TBD:0012164,OMIM:608978
TBD:0012165,OMIM:608980
TBD:0012166,OMIM:608984
TBD:0012167,OMIM:608988
TBD:0012168,OMIM:608995
TBD:0012169,OMIM:608996
TBD:0012170,OMIM:609006
TBD:0012171,OMIM:609008
TBD:0012172,OMIM:609015
TBD:0012173,OMIM:609016
TBD:0012174,OMIM:609021
TBD:0012175,OMIM:609026
TBD:0012176,OMIM:609029
TBD:0012177,OMIM:609033
TBD:0012178,OMIM:609037
TBD:0012179,OMIM:609039
TBD:0012180,OMIM:609040
TBD:0012181,OMIM:609041
TBD:0012182,OMIM:609047
TBD:0012183,OMIM:609048
TBD:0012184,OMIM:609049
TBD:0012185,OMIM:609052
TBD:0012186,OMIM:609053
TBD:0012187,OMIM:609054
TBD:0012188,OMIM:609055
TBD:0012189,OMIM:609056
TBD:0012190,OMIM:609057
TBD:0012191,OMIM:609060
TBD:0012192,OMIM:609069
TBD:0012193,OMIM:609115
TBD:0012194,OMIM:609122
TBD:0012195,OMIM:609128
TBD:0012196,OMIM:609129
TBD:0012197,OMIM:609135
TBD:0012198,OMIM:609136
TBD:0012199,OMIM:609140
TBD:0012200,OMIM:609141
TBD:0012201,OMIM:609143
TBD:0012202,OMIM:609148
TBD:0012203,OMIM:609152
TBD:0012204,OMIM:609153
TBD:0012205,OMIM:609161
TBD:0012206,OMIM:609162
TBD:0012207,OMIM:609164
TBD:0012208,OMIM:609165
TBD:0012209,OMIM:609166
TBD:0012210,OMIM:609179
TBD:0012211,OMIM:609180
TBD:0012212,OMIM:609192
TBD:0012213,OMIM:609195
TBD:0012214,OMIM:609197
TBD:0012215,OMIM:609200
TBD:0012216,OMIM:609218
TBD:0012217,OMIM:609220
TBD:0012218,OMIM:609222
TBD:0012219,OMIM:609223
TBD:0012220,OMIM:609227
TBD:0012221,OMIM:609241
TBD:0012222,OMIM:609242
TBD:0012223,OMIM:609250
TBD:0012224,OMIM:609253
TBD:0012225,OMIM:609254
TBD:0012226,OMIM:609255
TBD:0012227,OMIM:609256
TBD:0012228,OMIM:609257
TBD:0012229,OMIM:609258
TBD:0012230,OMIM:609259
TBD:0012231,OMIM:609260
TBD:0012232,OMIM:609261
TBD:0012233,OMIM:609265
TBD:0012234,OMIM:609266
TBD:0012235,OMIM:609270
TBD:0012236,OMIM:609271
TBD:0012237,OMIM:609273
TBD:0012238,OMIM:609283
TBD:0012239,OMIM:609284
TBD:0012240,OMIM:609285
TBD:0012241,OMIM:609286
TBD:0012242,OMIM:609289
TBD:0012243,OMIM:609296
TBD:0012244,OMIM:609299
TBD:0012245,OMIM:609304
TBD:0012246,OMIM:609306
TBD:0012247,OMIM:609307
TBD:0012248,OMIM:609308
TBD:0012249,OMIM:609310
TBD:0012250,OMIM:609311
TBD:0012251,OMIM:609313
TBD:0012252,OMIM:609322
TBD:0012253,OMIM:609324
TBD:0012254,OMIM:609325
TBD:0012255,OMIM:609334
TBD:0012256,OMIM:609340
TBD:0012257,OMIM:609345
TBD:0012258,OMIM:609352
TBD:0012259,OMIM:609363
TBD:0012260,OMIM:609376
TBD:0012261,OMIM:609378
TBD:0012262,OMIM:609384
TBD:0012263,OMIM:609400
TBD:0012264,OMIM:609402
TBD:0012265,OMIM:609403
TBD:0012266,OMIM:609404
TBD:0012267,OMIM:609408
TBD:0012268,OMIM:609423
TBD:0012269,OMIM:609425
TBD:0012270,OMIM:609428
TBD:0012271,OMIM:609432
TBD:0012272,OMIM:609438
TBD:0012273,OMIM:609439
TBD:0012274,OMIM:609441
TBD:0012275,OMIM:609442
TBD:0012276,OMIM:609446
TBD:0012277,OMIM:609452
TBD:0012278,OMIM:609454
TBD:0012279,OMIM:609456
TBD:0012280,OMIM:609460
TBD:0012281,OMIM:609464
TBD:0012282,OMIM:609465
TBD:0012283,OMIM:609466
TBD:0012284,OMIM:609469
TBD:0012285,OMIM:609470
TBD:0012286,OMIM:609500
TBD:0012287,OMIM:609508
TBD:0012288,OMIM:609515
TBD:0012289,OMIM:609524
TBD:0012290,OMIM:609528
TBD:0012291,OMIM:609529
TBD:0012292,OMIM:609532
TBD:0012293,OMIM:609533
TBD:0012294,OMIM:609535
TBD:0012295,OMIM:609536
TBD:0012296,OMIM:609537
TBD:0012297,OMIM:609541
TBD:0012298,OMIM:609545
TBD:0012299,OMIM:609549
TBD:0012300,OMIM:609558
TBD:0012301,OMIM:609560
TBD:0012302,OMIM:609566
TBD:0012303,OMIM:609570
TBD:0012304,OMIM:609572
TBD:0012305,OMIM:609573
TBD:0012306,OMIM:609578
TBD:0012307,OMIM:609579
TBD:0012308,OMIM:609583
TBD:0012309,OMIM:609597
TBD:0012310,OMIM:609612
TBD:0012311,OMIM:609616
TBD:0012312,OMIM:609620
TBD:0012313,OMIM:609621
TBD:0012314,OMIM:609622
TBD:0012315,OMIM:609625
TBD:0012316,OMIM:609628
TBD:0012317,OMIM:609629
TBD:0012318,OMIM:609630
TBD:0012319,OMIM:609633
TBD:0012320,OMIM:609634
TBD:0012321,OMIM:609636
TBD:0012322,OMIM:609637
TBD:0012323,OMIM:609638
TBD:0012324,OMIM:609640
TBD:0012325,OMIM:609643
TBD:0012326,OMIM:609646
TBD:0012327,OMIM:609647
TBD:0012328,OMIM:609649
TBD:0012329,OMIM:609654
TBD:0012330,OMIM:609655
TBD:0012331,OMIM:609670
TBD:0012332,OMIM:609698
TBD:0012333,OMIM:609706
TBD:0012334,OMIM:609727
TBD:0012335,OMIM:609734
TBD:0012336,OMIM:609741
TBD:0012337,OMIM:609745
TBD:0012338,OMIM:609750
TBD:0012339,OMIM:609753
TBD:0012340,OMIM:609754
TBD:0012341,OMIM:609755
TBD:0012342,OMIM:609757
TBD:0012343,OMIM:609782
TBD:0012344,OMIM:609790
TBD:0012345,OMIM:609796
TBD:0012346,OMIM:609800
TBD:0012347,OMIM:609808
TBD:0012348,OMIM:609812
TBD:0012349,OMIM:609813
TBD:0012350,OMIM:609814
TBD:0012351,OMIM:609815
TBD:0012352,OMIM:609817
TBD:0012353,OMIM:609820
TBD:0012354,OMIM:609821
TBD:0012355,OMIM:609823
TBD:0012356,OMIM:609886
TBD:0012357,OMIM:609887
TBD:0012358,OMIM:609888
TBD:0012359,OMIM:609889
TBD:0012360,OMIM:609893
TBD:0012361,OMIM:609903
TBD:0012362,OMIM:609909
TBD:0012363,OMIM:609913
TBD:0012364,OMIM:609915
TBD:0012365,OMIM:609918
TBD:0012366,OMIM:609919
TBD:0012367,OMIM:609923
TBD:0012368,OMIM:609924
TBD:0012369,OMIM:609939
TBD:0012370,OMIM:609941
TBD:0012371,OMIM:609942
TBD:0012372,OMIM:609943
TBD:0012373,OMIM:609944
TBD:0012374,OMIM:609945
TBD:0012375,OMIM:609946
TBD:0012376,OMIM:609952
TBD:0012377,OMIM:609954
TBD:0012378,OMIM:609955
TBD:0012379,OMIM:609958
TBD:0012380,OMIM:609965
TBD:0012381,OMIM:609968
TBD:0012382,OMIM:609975
TBD:0012383,OMIM:609981
TBD:0012384,OMIM:609985
TBD:0012385,OMIM:609989
TBD:0012386,OMIM:609990
TBD:0012387,OMIM:609993
TBD:0012388,OMIM:609994
TBD:0012389,OMIM:609995
TBD:0012390,OMIM:610001
TBD:0012391,OMIM:610003
TBD:0012392,OMIM:610006
TBD:0012393,OMIM:610015
TBD:0012394,OMIM:610017
TBD:0012395,OMIM:610019
TBD:0012396,OMIM:610021
TBD:0012397,OMIM:610023
TBD:0012398,OMIM:610024
TBD:0012399,OMIM:610031
TBD:0012400,OMIM:610042
TBD:0012401,OMIM:610048
TBD:0012402,OMIM:610064
TBD:0012403,OMIM:610065
TBD:0012404,OMIM:610066
TBD:0012405,OMIM:610069
TBD:0012406,OMIM:610071
TBD:0012407,OMIM:610090
TBD:0012408,OMIM:610092
TBD:0012409,OMIM:610093
TBD:0012410,OMIM:610099
TBD:0012411,OMIM:610100
TBD:0012412,OMIM:610102
TBD:0012413,OMIM:610125
TBD:0012414,OMIM:610127
TBD:0012415,OMIM:610131
TBD:0012416,OMIM:610136
TBD:0012417,OMIM:610140
TBD:0012418,OMIM:610143
TBD:0012419,OMIM:610149
TBD:0012420,OMIM:610153
TBD:0012421,OMIM:610154
TBD:0012422,OMIM:610155
TBD:0012423,OMIM:610156
TBD:0012424,OMIM:610157
TBD:0012425,OMIM:610158
TBD:0012426,OMIM:610163
TBD:0012427,OMIM:610168
TBD:0012428,OMIM:610170
TBD:0012429,OMIM:610181
TBD:0012430,OMIM:610185
TBD:0012431,OMIM:610187
TBD:0012432,OMIM:610188
TBD:0012433,OMIM:610189
TBD:0012434,OMIM:610193
TBD:0012435,OMIM:610198
TBD:0012436,OMIM:610199
TBD:0012437,OMIM:610202
TBD:0012438,OMIM:610204
TBD:0012439,OMIM:610205
TBD:0012440,OMIM:610208
TBD:0012441,OMIM:610209
TBD:0012442,OMIM:610212
