mondo_id	xref	xref_source	xref_source
MONDO:0006952	EFO:1001158	MONDO:EFO	MONDO:equivalentTo
MONDO:0006951	EFO:1001157	MONDO:EFO	MONDO:equivalentTo
MONDO:0006950	EFO:1001156	MONDO:EFO	MONDO:equivalentTo
MONDO:0006949	EFO:1001155	MONDO:EFO	MONDO:equivalentTo
MONDO:0006948	EFO:1001154	MONDO:EFO	MONDO:equivalentTo
MONDO:0019266	EFO:1001164	MONDO:EFO	MONDO:equivalentTo
MONDO:0006957	EFO:1001163	MONDO:EFO	MONDO:equivalentTo
MONDO:0006956	EFO:1001162	MONDO:EFO	MONDO:equivalentTo
MONDO:0006955	EFO:1001161	MONDO:EFO	MONDO:equivalentTo
MONDO:0009412	EFO:1001169	MONDO:EFO	MONDO:equivalentTo
MONDO:0006961	EFO:1001168	MONDO:EFO	MONDO:equivalentTo
MONDO:0006960	EFO:1001166	MONDO:EFO	MONDO:equivalentTo
MONDO:0018304	EFO:1001165	MONDO:EFO	MONDO:equivalentTo
MONDO:0006966	EFO:1001175	MONDO:EFO	MONDO:equivalentTo
MONDO:0006965	EFO:1001174	MONDO:EFO	MONDO:equivalentTo
MONDO:0006963	EFO:1001172	MONDO:EFO	MONDO:equivalentTo
MONDO:0006962	EFO:1001171	MONDO:EFO	MONDO:equivalentTo
MONDO:0006969	EFO:1001179	MONDO:EFO	MONDO:equivalentTo
MONDO:0006968	EFO:1001178	MONDO:EFO	MONDO:equivalentTo
MONDO:0008436	EFO:1001186	MONDO:EFO	MONDO:equivalentTo
MONDO:0006975	EFO:1001185	MONDO:EFO	MONDO:equivalentTo
MONDO:0006974	EFO:1001184	MONDO:EFO	MONDO:equivalentTo
MONDO:0006973	EFO:1001183	MONDO:EFO	MONDO:equivalentTo
MONDO:0006971	EFO:1001181	MONDO:EFO	MONDO:equivalentTo
MONDO:0006970	EFO:1001180	MONDO:EFO	MONDO:equivalentTo
MONDO:0006977	EFO:1001189	MONDO:EFO	MONDO:equivalentTo
MONDO:0006976	EFO:1001187	MONDO:EFO	MONDO:equivalentTo
MONDO:0006984	EFO:1001196	MONDO:EFO	MONDO:equivalentTo
MONDO:0006982	EFO:1001194	MONDO:EFO	MONDO:equivalentTo
MONDO:0006981	EFO:1001193	MONDO:EFO	MONDO:equivalentTo
MONDO:0006980	EFO:1001192	MONDO:EFO	MONDO:equivalentTo
MONDO:0006978	EFO:1001190	MONDO:EFO	MONDO:equivalentTo
MONDO:0006904	EFO:1001104	MONDO:EFO	MONDO:equivalentTo
MONDO:0006903	EFO:1001102	MONDO:EFO	MONDO:equivalentTo
MONDO:0015742	EFO:1001101	MONDO:EFO	MONDO:equivalentTo
MONDO:0006901	EFO:1001100	MONDO:EFO	MONDO:equivalentTo
MONDO:0006909	EFO:1001109	MONDO:EFO	MONDO:equivalentTo
MONDO:0006908	EFO:1001108	MONDO:EFO	MONDO:equivalentTo
MONDO:0006916	EFO:1001117	MONDO:EFO	MONDO:equivalentTo
MONDO:0006915	EFO:1001116	MONDO:EFO	MONDO:equivalentTo
MONDO:0017364	EFO:1001115	MONDO:EFO	MONDO:equivalentTo
MONDO:0006913	EFO:1001114	MONDO:EFO	MONDO:equivalentTo
MONDO:0006912	EFO:1001113	MONDO:EFO	MONDO:equivalentTo
MONDO:0008495	EFO:1001112	MONDO:EFO	MONDO:equivalentTo
MONDO:0020552	EFO:1001111	MONDO:EFO	MONDO:equivalentTo
MONDO:0018912	EFO:0003099	MONDO:EFO	MONDO:equivalentTo
MONDO:0006918	EFO:1001119	MONDO:EFO	MONDO:equivalentTo
MONDO:0006917	EFO:1001118	MONDO:EFO	MONDO:equivalentTo
MONDO:0006919	EFO:1001120	MONDO:EFO	MONDO:equivalentTo
MONDO:0006927	EFO:1001128	MONDO:EFO	MONDO:equivalentTo
MONDO:0006926	EFO:1001127	MONDO:EFO	MONDO:equivalentTo
MONDO:0006921	EFO:1001122	MONDO:EFO	MONDO:equivalentTo
MONDO:0006920	EFO:1001121	MONDO:EFO	MONDO:equivalentTo
MONDO:0005483	EFO:0005400	MONDO:EFO	MONDO:equivalentTo
MONDO:0005614	EFO:0006732	MONDO:EFO	MONDO:equivalentTo
MONDO:0005613	EFO:0006719	MONDO:EFO	MONDO:equivalentTo
MONDO:0005488	EFO:0005423	MONDO:EFO	MONDO:equivalentTo
MONDO:0005392	EFO:0004273	MONDO:EFO	MONDO:equivalentTo
MONDO:0005486	EFO:0005410	MONDO:EFO	MONDO:equivalentTo
MONDO:0005487	EFO:0005411	MONDO:EFO	MONDO:equivalentTo
MONDO:0005616	EFO:0006740	MONDO:EFO	MONDO:equivalentTo
MONDO:0005621	EFO:0006791	MONDO:EFO	MONDO:equivalentTo
MONDO:0005620	EFO:0006790	MONDO:EFO	MONDO:equivalentTo
MONDO:0005333	EFO:0004127	MONDO:EFO	MONDO:equivalentTo
MONDO:0007100	EFO:0004129	MONDO:EFO	MONDO:equivalentTo
MONDO:0001595	EFO:0004152	MONDO:EFO	MONDO:equivalentTo
MONDO:0007275	EFO:0004143	MONDO:EFO	MONDO:equivalentTo
MONDO:0013571	EFO:0004144	MONDO:EFO	MONDO:equivalentTo
MONDO:0005340	EFO:0004192	MONDO:EFO	MONDO:equivalentTo
MONDO:0005339	EFO:0004191	MONDO:EFO	MONDO:equivalentTo
MONDO:0005342	EFO:0004194	MONDO:EFO	MONDO:equivalentTo
MONDO:0014500	EFO:0005304	MONDO:EFO	MONDO:equivalentTo
MONDO:0005476	EFO:0005305	MONDO:EFO	MONDO:equivalentTo
MONDO:0005477	EFO:0005306	MONDO:EFO	MONDO:equivalentTo
MONDO:0005478	EFO:0005307	MONDO:EFO	MONDO:equivalentTo
MONDO:0013792	EFO:0005669	MONDO:EFO	MONDO:equivalentTo
MONDO:0005223	EFO:0003026	MONDO:EFO	MONDO:equivalentTo
MONDO:0005546	EFO:0005687	MONDO:EFO	MONDO:equivalentTo
MONDO:0005224	EFO:0003027	MONDO:EFO	MONDO:equivalentTo
MONDO:0019458	EFO:0003029	MONDO:EFO	MONDO:equivalentTo
MONDO:0005542	EFO:0005672	MONDO:EFO	MONDO:equivalentTo
MONDO:0005544	EFO:0005678	MONDO:EFO	MONDO:equivalentTo
MONDO:0005219	EFO:0003014	MONDO:EFO	MONDO:equivalentTo
MONDO:0016264	EFO:0005676	MONDO:EFO	MONDO:equivalentTo
MONDO:0005220	EFO:0003016	MONDO:EFO	MONDO:equivalentTo
MONDO:0005238	EFO:0003084	MONDO:EFO	MONDO:equivalentTo
MONDO:0020562	EFO:0003083	MONDO:EFO	MONDO:equivalentTo
MONDO:0020563	EFO:0003085	MONDO:EFO	MONDO:equivalentTo
MONDO:0005235	EFO:0003073	MONDO:EFO	MONDO:equivalentTo
MONDO:0008243	EFO:0003096	MONDO:EFO	MONDO:equivalentTo
MONDO:0005533	EFO:0005623	MONDO:EFO	MONDO:equivalentTo
MONDO:0005534	EFO:0005624	MONDO:EFO	MONDO:equivalentTo
MONDO:0005532	EFO:0005622	MONDO:EFO	MONDO:equivalentTo
MONDO:0005538	EFO:0005628	MONDO:EFO	MONDO:equivalentTo
MONDO:0005536	EFO:0005626	MONDO:EFO	MONDO:equivalentTo
MONDO:0005531	EFO:0005612	MONDO:EFO	MONDO:equivalentTo
MONDO:0005490	EFO:0005524	MONDO:EFO	MONDO:equivalentTo
MONDO:0005491	EFO:0005529	MONDO:EFO	MONDO:equivalentTo
MONDO:0005625	EFO:0006857	MONDO:EFO	MONDO:equivalentTo
MONDO:0005498	EFO:0005542	MONDO:EFO	MONDO:equivalentTo
MONDO:0005348	EFO:0004212	MONDO:EFO	MONDO:equivalentTo
MONDO:0005346	EFO:0004210	MONDO:EFO	MONDO:equivalentTo
MONDO:0005501	EFO:0005546	MONDO:EFO	MONDO:equivalentTo
MONDO:0005502	EFO:0005547	MONDO:EFO	MONDO:equivalentTo
MONDO:0005352	EFO:0004216	MONDO:EFO	MONDO:equivalentTo
MONDO:0005500	EFO:0005545	MONDO:EFO	MONDO:equivalentTo
MONDO:0005350	EFO:0004214	MONDO:EFO	MONDO:equivalentTo
MONDO:0005503	EFO:0005548	MONDO:EFO	MONDO:equivalentTo
MONDO:0005504	EFO:0005549	MONDO:EFO	MONDO:equivalentTo
MONDO:0007972	EFO:0006862	MONDO:EFO	MONDO:equivalentTo
MONDO:0010481	EFO:0005532	MONDO:EFO	MONDO:equivalentTo
MONDO:0005628	EFO:0006861	MONDO:EFO	MONDO:equivalentTo
MONDO:0008661	EFO:0004208	MONDO:EFO	MONDO:equivalentTo
MONDO:0005511	EFO:0005565	MONDO:EFO	MONDO:equivalentTo
MONDO:0005510	EFO:0005562	MONDO:EFO	MONDO:equivalentTo
MONDO:0021129	EFO:0005569	MONDO:EFO	MONDO:equivalentTo
MONDO:0008327	EFO:0004235	MONDO:EFO	MONDO:equivalentTo
MONDO:0005512	EFO:0005567	MONDO:EFO	MONDO:equivalentTo
MONDO:0005505	EFO:0005551	MONDO:EFO	MONDO:equivalentTo
MONDO:0005358	EFO:0004227	MONDO:EFO	MONDO:equivalentTo
MONDO:0010315	EFO:0005555	MONDO:EFO	MONDO:equivalentTo
MONDO:0005355	EFO:0004224	MONDO:EFO	MONDO:equivalentTo
MONDO:0007745	EFO:0005556	MONDO:EFO	MONDO:equivalentTo
MONDO:0005356	EFO:0004225	MONDO:EFO	MONDO:equivalentTo
MONDO:0005359	EFO:0004228	MONDO:EFO	MONDO:equivalentTo
MONDO:0005519	EFO:0005582	MONDO:EFO	MONDO:equivalentTo
MONDO:0005375	EFO:0004252	MONDO:EFO	MONDO:equivalentTo
MONDO:0010565	EFO:0005580	MONDO:EFO	MONDO:equivalentTo
MONDO:0010564	EFO:0005581	MONDO:EFO	MONDO:equivalentTo
MONDO:0005377	EFO:0004255	MONDO:EFO	MONDO:equivalentTo
MONDO:0019100	EFO:0004256	MONDO:EFO	MONDO:equivalentTo
MONDO:0008171	EFO:0004253	MONDO:EFO	MONDO:equivalentTo
MONDO:0019345	EFO:0005585	MONDO:EFO	MONDO:equivalentTo
MONDO:0005376	EFO:0004254	MONDO:EFO	MONDO:equivalentTo
MONDO:0005379	EFO:0004257	MONDO:EFO	MONDO:equivalentTo
MONDO:0005367	EFO:0004240	MONDO:EFO	MONDO:equivalentTo
MONDO:0008228	EFO:0005576	MONDO:EFO	MONDO:equivalentTo
MONDO:0005518	EFO:0005579	MONDO:EFO	MONDO:equivalentTo
MONDO:0005372	EFO:0004248	MONDO:EFO	MONDO:equivalentTo
MONDO:0005373	EFO:0004249	MONDO:EFO	MONDO:equivalentTo
MONDO:0012727	EFO:0004246	MONDO:EFO	MONDO:equivalentTo
MONDO:0005391	EFO:0004270	MONDO:EFO	MONDO:equivalentTo
MONDO:0005393	EFO:0004274	MONDO:EFO	MONDO:equivalentTo
MONDO:0018229	EFO:0004276	MONDO:EFO	MONDO:equivalentTo
MONDO:0005523	EFO:0005590	MONDO:EFO	MONDO:equivalentTo
MONDO:0005526	EFO:0005593	MONDO:EFO	MONDO:equivalentTo
MONDO:0005525	EFO:0005592	MONDO:EFO	MONDO:equivalentTo
MONDO:0005527	EFO:0005595	MONDO:EFO	MONDO:equivalentTo
MONDO:0005398	EFO:0004284	MONDO:EFO	MONDO:equivalentTo
MONDO:0005396	EFO:0004282	MONDO:EFO	MONDO:equivalentTo
MONDO:0005399	EFO:0004286	MONDO:EFO	MONDO:equivalentTo
MONDO:0005624	EFO:0006813	MONDO:EFO	MONDO:equivalentTo
MONDO:0019369	EFO:1001998	MONDO:EFO	MONDO:equivalentTo
MONDO:0000984	EFO:1001996	MONDO:EFO	MONDO:equivalentTo
MONDO:0011662	EFO:1001926	MONDO:EFO	MONDO:equivalentTo
MONDO:0004608	EFO:1001931	MONDO:EFO	MONDO:equivalentTo
MONDO:0004405	EFO:1001939	MONDO:EFO	MONDO:equivalentTo
MONDO:0002971	EFO:1001937	MONDO:EFO	MONDO:equivalentTo
MONDO:0021253	EFO:0004606	MONDO:EFO	MONDO:equivalentTo
MONDO:0000875	EFO:1001933	MONDO:EFO	MONDO:equivalentTo
MONDO:0003486	EFO:1001940	MONDO:EFO	MONDO:equivalentTo
MONDO:0002271	EFO:1001949	MONDO:EFO	MONDO:equivalentTo
MONDO:0002032	EFO:1001950	MONDO:EFO	MONDO:equivalentTo
MONDO:0003556	EFO:1001952	MONDO:EFO	MONDO:equivalentTo
MONDO:0003345	EFO:1001959	MONDO:EFO	MONDO:equivalentTo
MONDO:0003220	EFO:1001956	MONDO:EFO	MONDO:equivalentTo
MONDO:0018078	EFO:1001968	MONDO:EFO	MONDO:equivalentTo
MONDO:0003372	EFO:1001975	MONDO:EFO	MONDO:equivalentTo
MONDO:0003900	EFO:1001986	MONDO:EFO	MONDO:equivalentTo
MONDO:0001584	EFO:1001990	MONDO:EFO	MONDO:equivalentTo
MONDO:0019344	EFO:1001982	MONDO:EFO	MONDO:equivalentTo
MONDO:0013681	EFO:1001980	MONDO:EFO	MONDO:equivalentTo
MONDO:0011224	EFO:1001989	MONDO:EFO	MONDO:equivalentTo
MONDO:0019734	EFO:1001988	MONDO:EFO	MONDO:equivalentTo
MONDO:0019340	EFO:1001993	MONDO:EFO	MONDO:equivalentTo
MONDO:0008408	EFO:1001992	MONDO:EFO	MONDO:equivalentTo
MONDO:0012000	EFO:1001918	MONDO:EFO	MONDO:equivalentTo
MONDO:0019056	EFO:1001902	MONDO:EFO	MONDO:equivalentTo
MONDO:0003699	EFO:1001908	MONDO:EFO	MONDO:equivalentTo
MONDO:0001098	EFO:1001916	MONDO:EFO	MONDO:equivalentTo
MONDO:0003748	EFO:1001889	MONDO:EFO	MONDO:equivalentTo
MONDO:0001875	EFO:1001887	MONDO:EFO	MONDO:equivalentTo
MONDO:0001942	EFO:1001892	MONDO:EFO	MONDO:equivalentTo
MONDO:0002409	EFO:1001455	MONDO:EFO	MONDO:equivalentTo
MONDO:0006335	EFO:1000416	MONDO:EFO	MONDO:equivalentTo
MONDO:0021702	EFO:1001759	MONDO:EFO	MONDO:equivalentTo
MONDO:0019632	EFO:0008510	MONDO:EFO	MONDO:equivalentTo
MONDO:0019735	EFO:0008518	MONDO:EFO	MONDO:equivalentTo
MONDO:0001741	EFO:0008506	MONDO:EFO	MONDO:equivalentTo
MONDO:0021061	EFO:0008514	MONDO:EFO	MONDO:equivalentTo
MONDO:0019613	EFO:0008516	MONDO:EFO	MONDO:equivalentTo
MONDO:0018301	EFO:0008507	MONDO:EFO	MONDO:equivalentTo
MONDO:0002791	EFO:0008508	MONDO:EFO	MONDO:equivalentTo
MONDO:0000552	EFO:0008509	MONDO:EFO	MONDO:equivalentTo
MONDO:0003014	EFO:0008521	MONDO:EFO	MONDO:equivalentTo
MONDO:0000450	EFO:0008522	MONDO:EFO	MONDO:equivalentTo
MONDO:0000402	EFO:0008524	MONDO:EFO	MONDO:equivalentTo
MONDO:0000451	EFO:0008520	MONDO:EFO	MONDO:equivalentTo
MONDO:0001516	EFO:0008525	MONDO:EFO	MONDO:equivalentTo
MONDO:0002125	EFO:0008526	MONDO:EFO	MONDO:equivalentTo
MONDO:0002489	EFO:0008545	MONDO:EFO	MONDO:equivalentTo
MONDO:0002670	EFO:0008490	MONDO:EFO	MONDO:equivalentTo
MONDO:0016698	EFO:1000028	MONDO:EFO	MONDO:equivalentTo
MONDO:0002926	EFO:0008498	MONDO:EFO	MONDO:equivalentTo
MONDO:0015545	EFO:1001806	MONDO:EFO	MONDO:equivalentTo
MONDO:0001616	EFO:1001805	MONDO:EFO	MONDO:equivalentTo
MONDO:0016370	EFO:1001809	MONDO:EFO	MONDO:equivalentTo
MONDO:0017638	EFO:1001808	MONDO:EFO	MONDO:equivalentTo
MONDO:0018166	EFO:1001818	MONDO:EFO	MONDO:equivalentTo
MONDO:0000986	EFO:1001825	MONDO:EFO	MONDO:equivalentTo
MONDO:0001179	EFO:1001824	MONDO:EFO	MONDO:equivalentTo
MONDO:0015529	EFO:1001822	MONDO:EFO	MONDO:equivalentTo
MONDO:0019105	EFO:1001838	MONDO:EFO	MONDO:equivalentTo
MONDO:0018546	EFO:1001842	MONDO:EFO	MONDO:equivalentTo
MONDO:0021244	EFO:1001853	MONDO:EFO	MONDO:equivalentTo
MONDO:0017991	EFO:1001857	MONDO:EFO	MONDO:equivalentTo
MONDO:0019390	EFO:1001856	MONDO:EFO	MONDO:equivalentTo
MONDO:0001517	EFO:1001869	MONDO:EFO	MONDO:equivalentTo
MONDO:0014556	EFO:1001868	MONDO:EFO	MONDO:equivalentTo
MONDO:0003174	EFO:1000544	MONDO:EFO	MONDO:equivalentTo
MONDO:0003727	EFO:1001876	MONDO:EFO	MONDO:equivalentTo
MONDO:0003709	EFO:1001872	MONDO:EFO	MONDO:equivalentTo
MONDO:0018876	EFO:1001469	MONDO:EFO	MONDO:equivalentTo
MONDO:0015302	EFO:1001882	MONDO:EFO	MONDO:equivalentTo
MONDO:0004664	EFO:1001342	MONDO:EFO	MONDO:equivalentTo
MONDO:0020311	EFO:1001779	MONDO:EFO	MONDO:equivalentTo
MONDO:0016426	EFO:1001795	MONDO:EFO	MONDO:equivalentTo
MONDO:0002714	EFO:0000326	MONDO:EFO	MONDO:equivalentTo
MONDO:0013878	EFO:1001501	MONDO:EFO	MONDO:equivalentTo
MONDO:0000724	EFO:1001510	MONDO:EFO	MONDO:equivalentTo
MONDO:0000494	EFO:1001517	MONDO:EFO	MONDO:equivalentTo
MONDO:0004691	EFO:1001496	MONDO:EFO	MONDO:equivalentTo
MONDO:0016218	EFO:0007292	MONDO:EFO	MONDO:equivalentTo
MONDO:0019168	EFO:1001409	MONDO:EFO	MONDO:equivalentTo
MONDO:0010595	EFO:1001422	MONDO:EFO	MONDO:equivalentTo
MONDO:0004855	EFO:1001435	MONDO:EFO	MONDO:equivalentTo
MONDO:0000367	EFO:1001433	MONDO:EFO	MONDO:equivalentTo
MONDO:0001947	EFO:1001431	MONDO:EFO	MONDO:equivalentTo
MONDO:0021050	EFO:1001447	MONDO:EFO	MONDO:equivalentTo
MONDO:0019498	EFO:1001445	MONDO:EFO	MONDO:equivalentTo
MONDO:0018077	EFO:1001444	MONDO:EFO	MONDO:equivalentTo
MONDO:0001613	EFO:1001449	MONDO:EFO	MONDO:equivalentTo
MONDO:0007921	EFO:1001452	MONDO:EFO	MONDO:equivalentTo
MONDO:0004235	EFO:1001460	MONDO:EFO	MONDO:equivalentTo
MONDO:0002269	EFO:1001463	MONDO:EFO	MONDO:equivalentTo
MONDO:0015691	EFO:1001467	MONDO:EFO	MONDO:equivalentTo
MONDO:0016681	EFO:1001465	MONDO:EFO	MONDO:equivalentTo
MONDO:0021680	EFO:1001476	MONDO:EFO	MONDO:equivalentTo
MONDO:0002501	EFO:0006545	MONDO:EFO	MONDO:equivalentTo
MONDO:0015254	EFO:1001475	MONDO:EFO	MONDO:equivalentTo
MONDO:0019933	EFO:1001485	MONDO:EFO	MONDO:equivalentTo
MONDO:0000675	EFO:1001484	MONDO:EFO	MONDO:equivalentTo
MONDO:0001982	EFO:1001380	MONDO:EFO	MONDO:equivalentTo
MONDO:0005005	EFO:0000349	MONDO:EFO	MONDO:equivalentTo
MONDO:0016702	EFO:0000630	MONDO:EFO	MONDO:equivalentTo
MONDO:0016695	EFO:0000632	MONDO:EFO	MONDO:equivalentTo
MONDO:0016703	EFO:0002500	MONDO:EFO	MONDO:equivalentTo
MONDO:0016696	EFO:0002501	MONDO:EFO	MONDO:equivalentTo
MONDO:0016684	EFO:0002499	MONDO:EFO	MONDO:equivalentTo
MONDO:0003834	EFO:1001252	MONDO:EFO	MONDO:equivalentTo
MONDO:0002330	EFO:1001260	MONDO:EFO	MONDO:equivalentTo
MONDO:0000309	EFO:1001266	MONDO:EFO	MONDO:equivalentTo
MONDO:0004652	EFO:1001272	MONDO:EFO	MONDO:equivalentTo
MONDO:0003754	EFO:1001279	MONDO:EFO	MONDO:equivalentTo
MONDO:0001297	EFO:1001285	MONDO:EFO	MONDO:equivalentTo
MONDO:0001956	EFO:1001284	MONDO:EFO	MONDO:equivalentTo
MONDO:0010913	EFO:1001286	MONDO:EFO	MONDO:equivalentTo
MONDO:0000702	EFO:1001295	MONDO:EFO	MONDO:equivalentTo
MONDO:0000704	EFO:1001294	MONDO:EFO	MONDO:equivalentTo
MONDO:0000703	EFO:1001293	MONDO:EFO	MONDO:equivalentTo
MONDO:0001945	EFO:1001402	MONDO:EFO	MONDO:equivalentTo
MONDO:0019790	EFO:1001379	MONDO:EFO	MONDO:equivalentTo
MONDO:0001935	EFO:1001378	MONDO:EFO	MONDO:equivalentTo
MONDO:0015537	EFO:1001376	MONDO:EFO	MONDO:equivalentTo
MONDO:0015247	EFO:1001383	MONDO:EFO	MONDO:equivalentTo
MONDO:0004260	EFO:1001389	MONDO:EFO	MONDO:equivalentTo
MONDO:0000922	EFO:1001388	MONDO:EFO	MONDO:equivalentTo
MONDO:0004717	EFO:1001387	MONDO:EFO	MONDO:equivalentTo
MONDO:0004625	EFO:1001395	MONDO:EFO	MONDO:equivalentTo
MONDO:0004508	EFO:1001391	MONDO:EFO	MONDO:equivalentTo
MONDO:0004038	EFO:1001304	MONDO:EFO	MONDO:equivalentTo
MONDO:0000878	EFO:1001302	MONDO:EFO	MONDO:equivalentTo
MONDO:0015264	EFO:1001300	MONDO:EFO	MONDO:equivalentTo
MONDO:0001979	EFO:1001307	MONDO:EFO	MONDO:equivalentTo
MONDO:0000918	EFO:1001312	MONDO:EFO	MONDO:equivalentTo
MONDO:0004941	EFO:1001316	MONDO:EFO	MONDO:equivalentTo
MONDO:0004668	EFO:1001324	MONDO:EFO	MONDO:equivalentTo
MONDO:0000337	EFO:1001320	MONDO:EFO	MONDO:equivalentTo
MONDO:0001998	EFO:1001330	MONDO:EFO	MONDO:equivalentTo
MONDO:0021209	EFO:1001339	MONDO:EFO	MONDO:equivalentTo
MONDO:0004694	EFO:1001346	MONDO:EFO	MONDO:equivalentTo
MONDO:0004431	EFO:1001344	MONDO:EFO	MONDO:equivalentTo
MONDO:0019464	EFO:1001341	MONDO:EFO	MONDO:equivalentTo
MONDO:0007863	EFO:1001354	MONDO:EFO	MONDO:equivalentTo
MONDO:0015987	EFO:1001167	MONDO:EFO	MONDO:equivalentTo
MONDO:0022430	EFO:1001103	MONDO:EFO	MONDO:equivalentTo
MONDO:0002142	EFO:1001972	MONDO:EFO	MONDO:equivalentTo
MONDO:0018193	EFO:1000573	MONDO:EFO	MONDO:equivalentTo
MONDO:0000605	EFO:1002003	MONDO:EFO	MONDO:equivalentTo
MONDO:0002473	EFO:0008615	MONDO:EFO	MONDO:equivalentTo
MONDO:0024331	EFO:1001951	MONDO:EFO	MONDO:equivalentTo
MONDO:0008718	EFO:1001897	MONDO:EFO	MONDO:equivalentTo
MONDO:0019337	EFO:0008598	MONDO:EFO	MONDO:equivalentTo
MONDO:0021124	EFO:0008560	MONDO:EFO	MONDO:equivalentTo
MONDO:0018020	EFO:1001810	MONDO:EFO	MONDO:equivalentTo
MONDO:0023305	EFO:1001518	MONDO:EFO	MONDO:equivalentTo
MONDO:0022799	EFO:1001881	MONDO:EFO	MONDO:equivalentTo
MONDO:0004619	EFO:1002025	MONDO:EFO	MONDO:equivalentTo
MONDO:0004656	EFO:1002026	MONDO:EFO	MONDO:equivalentTo
MONDO:0001795	EFO:1002023	MONDO:EFO	MONDO:equivalentTo
MONDO:0021060	EFO:1001502	MONDO:EFO	MONDO:equivalentTo
MONDO:0001142	EFO:0008581	MONDO:EFO	MONDO:equivalentTo
MONDO:0001358	EFO:1002018	MONDO:EFO	MONDO:equivalentTo
MONDO:0001266	EFO:1001462	MONDO:EFO	MONDO:equivalentTo
MONDO:0002565	EFO:1001472	MONDO:EFO	MONDO:equivalentTo
MONDO:0008109	EFO:0008610	MONDO:EFO	MONDO:equivalentTo
MONDO:0019322	EFO:0008613	MONDO:EFO	MONDO:equivalentTo
MONDO:0019324	EFO:0008601	MONDO:EFO	MONDO:equivalentTo
MONDO:0018974	EFO:0008602	MONDO:EFO	MONDO:equivalentTo
MONDO:0019323	EFO:0008603	MONDO:EFO	MONDO:equivalentTo
MONDO:0001442	EFO:0008623	MONDO:EFO	MONDO:equivalentTo
MONDO:0004766	EFO:0008590	MONDO:EFO	MONDO:equivalentTo
MONDO:0001500	EFO:0008587	MONDO:EFO	MONDO:equivalentTo
MONDO:0004522	EFO:0008588	MONDO:EFO	MONDO:equivalentTo
MONDO:0004781	EFO:0008583	MONDO:EFO	MONDO:equivalentTo
MONDO:0021042	EFO:0005543	MONDO:EFO	MONDO:equivalentTo
MONDO:0015447	EFO:1002017	MONDO:EFO	MONDO:equivalentTo
MONDO:0003072	EFO:0005716	MONDO:EFO	MONDO:equivalentTo
MONDO:0004648	EFO:0004718	MONDO:EFO	MONDO:equivalentTo
MONDO:0001105	EFO:1002039	MONDO:EFO	MONDO:equivalentTo
MONDO:0016733	EFO:0003094	MONDO:EFO	MONDO:equivalentTo
MONDO:0020560	EFO:1002008	MONDO:EFO	MONDO:equivalentTo
MONDO:0019433	EFO:1002019	MONDO:EFO	MONDO:equivalentTo
MONDO:0002444	EFO:1002014	MONDO:EFO	MONDO:equivalentTo
MONDO:0003232	EFO:1002013	MONDO:EFO	MONDO:equivalentTo
MONDO:0001200	EFO:1002034	MONDO:EFO	MONDO:equivalentTo
MONDO:0017603	EFO:1000083	MONDO:EFO	MONDO:equivalentTo
MONDO:0018063	EFO:1000742	MONDO:EFO	MONDO:equivalentTo
MONDO:0001419	EFO:1000600	MONDO:EFO	MONDO:equivalentTo
MONDO:0018872	EFO:0003025	MONDO:EFO	MONDO:equivalentTo
MONDO:0024609	EFO:1000624	MONDO:EFO	MONDO:equivalentTo
MONDO:0018908	EFO:0005952	MONDO:EFO	MONDO:equivalentTo
MONDO:0020528	EFO:1001110	MONDO:EFO	MONDO:equivalentTo
MONDO:0003184	EFO:1000599	MONDO:EFO	MONDO:equivalentTo
MONDO:0019355	EFO:0007135	MONDO:EFO	MONDO:equivalentTo
MONDO:0005539	EFO:0005629	MONDO:EFO	MONDO:equivalentTo
MONDO:0005537	EFO:0005627	MONDO:EFO	MONDO:equivalentTo
MONDO:0007699	EFO:0003779	MONDO:EFO	MONDO:equivalentTo
MONDO:0006823	EFO:1001006	MONDO:EFO	MONDO:equivalentTo
MONDO:0003198	EFO:1000532	MONDO:EFO	MONDO:equivalentTo
MONDO:0018871	EFO:0000223	MONDO:EFO	MONDO:equivalentTo
MONDO:0020334	EFO:0007359	MONDO:EFO	MONDO:equivalentTo
MONDO:0013662	EFO:0000280	MONDO:EFO	MONDO:equivalentTo
MONDO:0019805	EFO:1001221	MONDO:EFO	MONDO:equivalentTo
MONDO:0005690	EFO:0007192	MONDO:EFO	MONDO:equivalentTo
MONDO:0005116	EFO:0000775	MONDO:EFO	MONDO:equivalentTo
MONDO:0007191	EFO:0003780	MONDO:EFO	MONDO:equivalentTo
MONDO:0005586	EFO:0005950	MONDO:EFO	MONDO:equivalentTo
MONDO:0003493	EFO:1000579	MONDO:EFO	MONDO:equivalentTo
MONDO:0018181	EFO:0007473	MONDO:EFO	MONDO:equivalentTo
MONDO:0003645	EFO:1000152	MONDO:EFO	MONDO:equivalentTo
MONDO:0007603	EFO:0007269	MONDO:EFO	MONDO:equivalentTo
MONDO:0005006	EFO:0000350	MONDO:EFO	MONDO:equivalentTo
MONDO:0005011	EFO:0000384	MONDO:EFO	MONDO:equivalentTo
MONDO:0004122	EFO:1000578	MONDO:EFO	MONDO:equivalentTo
MONDO:0000607	EFO:0002913	MONDO:EFO	MONDO:equivalentTo
MONDO:0001095	EFO:1000367	MONDO:EFO	MONDO:equivalentTo
