cls	xref
MONDO:0013419	"UMLS:C3151078"
MONDO:0013419	"OMIM:613783"
MONDO:0013419	"NANDO:2200779"
MONDO:0005631	"DOID:8478"
MONDO:0005631	"MESH:D000196"
MONDO:0005631	"SCTID:11817007"
MONDO:0005631	"NCIT:C34350"
MONDO:0005631	"EFO:0007128"
MONDO:0005631	"GARD:5728"
MONDO:0005631	"UMLS:C0001261"
MONDO:0005631	"ICD9:039.9"
MONDO:0005631	"ICD9:039"
MONDO:0005631	"Orphanet:457095"
MONDO:0008026	"DOID:0070351"
MONDO:0008026	"OMIM:158600"
MONDO:0008026	"MESH:C563560"
MONDO:0008026	"GARD:13519"
MONDO:0008026	"UMLS:C1834690"
MONDO:0008026	"Orphanet:209341"
MONDO:0011167	"DOID:0110745"
MONDO:0011167	"MESH:C566603"
MONDO:0011167	"UMLS:C1866041"
MONDO:0011167	"OMIM:601941"
MONDO:0011425	"GARD:15365"
MONDO:0011425	"DOID:0110429"
MONDO:0011425	"UMLS:C1858591"
MONDO:0011425	"MESH:C536277"
MONDO:0011425	"OMIM:604288"
MONDO:0001931	"UMLS:C0031052"
MONDO:0001931	"NCIT:C34916"
MONDO:0001931	"DOID:14272"
MONDO:0001931	"SCTID:111373008"
MONDO:0000473	"SCTID:359557001"
MONDO:0000473	"ICD9:447.8"
MONDO:0000473	"NCIT:C35317"
MONDO:0000473	"DOID:0050828"
MONDO:0000473	"UMLS:C0852949"
MONDO:0000473	"ICD9:447.9"
MONDO:0017094	"icd11.foundation:1352548261"
MONDO:0017094	"GARD:20982"
MONDO:0017094	"MESH:D054220"
MONDO:0017094	"NCIT:C42088"
MONDO:0017094	"SCTID:253153000"
MONDO:0017094	"Orphanet:268950"
MONDO:0005959	"UMLS:C0037050"
MONDO:0005959	"MESH:D018877"
MONDO:0005959	"SCTID:19076009"
MONDO:0005959	"DOID:2710"
MONDO:0005959	"EFO:0007484"
MONDO:0015782	"GARD:2009"
MONDO:0015782	"Orphanet:1779"
MONDO:0009058	"NCIT:C129070"
MONDO:0009058	"SCTID:13003007"
MONDO:0009058	"UMLS:C0220993"
MONDO:0009058	"OMIM:219500"
MONDO:0009058	"HP:0003153"
MONDO:0009058	"DOID:0090142"
MONDO:0009058	"Orphanet:212"
MONDO:0009058	"GARD:2428"
MONDO:0005161	"EFO:0001668"
MONDO:0005161	"UMLS:C0343641"
MONDO:0005161	"NCIT:C27851"
MONDO:0005161	"DOID:11166"
MONDO:0005161	"ICD9:079.4"
MONDO:0005161	"SCTID:240532009"
MONDO:0017009	"Orphanet:263775"
MONDO:0017009	"GARD:12421"
MONDO:0004872	"ICD9:455"
MONDO:0004872	"EFO:0009552"
MONDO:0004872	"MESH:D006484"
MONDO:0004872	"NCIT:C26792"
MONDO:0004872	"ICD9:455.8"
MONDO:0004872	"SCTID:70153002"
MONDO:0004872	"UMLS:C0019112"
MONDO:0004872	"DOID:9746"
MONDO:0010155	"Orphanet:98907"
MONDO:0010155	"NANDO:2200997"
MONDO:0010155	"NANDO:1200623"
MONDO:0010155	"NORD:1283"
MONDO:0010155	"GARD:3979"
MONDO:0010155	"OMIM:275630"
MONDO:0010155	"NANDO:1200622"
MONDO:0010155	"SCTID:19604005"
MONDO:0020220	"Orphanet:98636"
MONDO:0006901	"SCTID:126865007"
MONDO:0006901	"NCIT:C3322"
MONDO:0006901	"MedDRA:10061344"
MONDO:0006901	"MESH:D010534"
MONDO:0006901	"EFO:1001100"
MONDO:0012998	"OMIM:612731"
MONDO:0012998	"MESH:C567176"
MONDO:0012998	"UMLS:C2674798"
MONDO:0002652	"SCTID:423607006"
MONDO:0002652	"NCIT:C5600"
MONDO:0002652	"DOID:3447"
MONDO:0002652	"UMLS:C1332257"
MONDO:0011606	"MESH:C565282"
MONDO:0011606	"OMIM:605838"
MONDO:0011606	"MESH:C537794"
MONDO:0011606	"GARD:9289"
MONDO:0011606	"UMLS:C1853911"
MONDO:0044207	"OMIM:245480"
MONDO:0859341	"OMIM:620177"
MONDO:0013940	"OMIM:614874"
MONDO:0013940	"GARD:15868"
MONDO:0013940	"UMLS:C3543825"
MONDO:0013940	"DOID:0110604"
MONDO:0859208	"OMIM:619641"
MONDO:0859208	"DOID:0070408"
MONDO:0000660	"DOID:0060130"
MONDO:0020326	"Orphanet:98842"
MONDO:0020326	"NCIT:C3721"
MONDO:0020326	"MESH:D017731"
MONDO:0020326	"SCTID:31047003"
MONDO:0020326	"ICD9:447.8"
MONDO:0020326	"icd11.foundation:1791207220"
MONDO:0020326	"MedDRA:10056670"
MONDO:0020326	"GARD:6944"
MONDO:0020326	"UMLS:C0206182"
MONDO:0020326	"ICDO:9718/1"
MONDO:0020326	"ONCOTREE:LYP"
MONDO:0009373	"MESH:C565502"
MONDO:0009373	"OMIM:236900"
MONDO:0009373	"Orphanet:79156"
MONDO:0009373	"GARD:16709"
MONDO:0009373	"UMLS:C1855986"
MONDO:0850201	"DOID:0080714"
MONDO:0021300	"NCIT:C6241"
MONDO:0021300	"SCTID:423318000"
MONDO:0021300	"UMLS:C1335139"
MONDO:0011596	"UMLS:C1853965"
MONDO:0011596	"DOID:0110098"
MONDO:0011596	"OMIM:605803"
MONDO:0011596	"MESH:C565293"
MONDO:0060507	"UMLS:C4479651"
MONDO:0060507	"Orphanet:653709"
MONDO:0060507	"OMIM:617547"
MONDO:1010612	"OMIA:001268-9685"
MONDO:0010847	"OMIM:600223"
MONDO:0010847	"GARD:9970"
MONDO:0010847	"SCTID:715755008"
MONDO:0010847	"Orphanet:98765"
MONDO:0010847	"DOID:0050957"
MONDO:0010847	"UMLS:C0752122"
MONDO:0013294	"UMLS:C3150763"
MONDO:0013294	"DOID:0110104"
MONDO:0013294	"OMIM:613518"
MONDO:0013470	"OMIM:613863"
MONDO:0013470	"MESH:C567827"
MONDO:0013470	"DOID:0111295"
MONDO:0013470	"GARD:18665"
MONDO:0041095	"UMLS:C0395818"
MONDO:0041095	"SCTID:232230009"
MONDO:0023232	"GARD:6502"
MONDO:0023232	"SCTID:60812006"
MONDO:0023232	"UMLS:C0264856"
MONDO:0023232	"NCIT:C97055"
MONDO:0023232	"NORD:1183"
MONDO:0033375	"OMIM:617926"
MONDO:0033375	"UMLS:C4693640"
MONDO:0033375	"DOID:0080289"
MONDO:0015195	"HP:0000068"
MONDO:0015195	"Orphanet:105"
MONDO:0015195	"ICD10CM:Q64.3"
MONDO:0015195	"MedDRA:10064895"
MONDO:0015195	"SCTID:253902002"
MONDO:0015195	"GARD:18678"
MONDO:0021944	"OMIMPS:609129"
MONDO:0021944	"SCTID:443805006"
MONDO:0021944	"UMLS:C1852271"
MONDO:0021944	"MESH:C538268"
MONDO:0021944	"NCIT:C116364"
MONDO:0021944	"GARD:9274"
MONDO:0021521	"ICD10CM:D15.2"
MONDO:0021521	"UMLS:C0153956"
MONDO:0021521	"NCIT:C3604"
MONDO:0021521	"ICD9:212.5"
MONDO:0021521	"SCTID:92214000"
MONDO:1011216	"OMIA:000219-9796"
MONDO:0004488	"UMLS:C1516409"
MONDO:0004488	"NCIT:C40234"
MONDO:0004488	"DOID:8179"
MONDO:0024673	"UMLS:C1333176"
MONDO:0024673	"NCIT:C27509"
MONDO:0009176	"Orphanet:302"
MONDO:0009176	"DOID:13777"
MONDO:0009176	"NANDO:2200768"
MONDO:0009176	"GARD:6357"
MONDO:0009176	"ICD9:757.8"
MONDO:0009176	"NCIT:C126877"
MONDO:0009176	"MedDRA:10052339"
MONDO:0009176	"MESH:D004819"
MONDO:0009176	"UMLS:C0014522"
MONDO:0009176	"SCTID:19138001"
MONDO:0009176	"ICD9:078.19"
MONDO:0014357	"UMLS:C4014414"
MONDO:0014357	"OMIM:615828"
MONDO:0014357	"DOID:0070054"
MONDO:0014357	"GARD:16467"
MONDO:0000764	"DOID:0060441"
MONDO:0001710	"ICD9:576.3"
MONDO:0001710	"UMLS:C0156218"
MONDO:0001710	"DOID:13409"
MONDO:0001710	"SCTID:37439003"
MONDO:0001710	"ICD10CM:K83.2"
MONDO:0015585	"GARD:20050"
MONDO:0015585	"Orphanet:163708"
MONDO:0015214	"Orphanet:108973"
MONDO:0015214	"GARD:19862"
MONDO:0022103	"UMLS:C0085696"
MONDO:0022103	"ICD9:601.1"
MONDO:0022103	"NCIT:C26930"
MONDO:0022103	"SCTID:19905009"
MONDO:1010228	"OMIA:000258"
MONDO:0011017	"Orphanet:34217"
MONDO:0011017	"GARD:9795"
MONDO:0011017	"MESH:C538346"
MONDO:0011017	"DOID:0080551"
MONDO:0011017	"UMLS:C1832600"
MONDO:0011017	"OMIM:601214"
MONDO:0011017	"SCTID:715535009"
MONDO:0032832	"OMIM:618608"
MONDO:0015422	"Orphanet:141330"
MONDO:0015422	"UMLS:C2932680"
MONDO:0015422	"SCTID:763835004"
MONDO:0015422	"MESH:C548035"
MONDO:0015422	"GARD:10694"
MONDO:0019164	"Orphanet:75857"
MONDO:0019164	"UMLS:C4304514"
MONDO:0019164	"SCTID:719666002"
MONDO:0019164	"GARD:18931"
MONDO:0043209	"NCIT:C84543"
MONDO:0043209	"SCTID:15890002"
MONDO:0043209	"ICD10CM:E70.3"
MONDO:0043209	"UMLS:C0001916"
MONDO:0043209	"GARD:5768"
MONDO:0043209	"MESH:D000417"
MONDO:0007249	"OMIM:114150"
MONDO:0007249	"Orphanet:1319"
MONDO:0007249	"GARD:1062"
MONDO:0007249	"MESH:C537967"
MONDO:0007249	"SCTID:733045005"
MONDO:0018816	"UMLS:C4479344"
MONDO:0018816	"Orphanet:480556"
MONDO:0018816	"OMIM:617394"
MONDO:0018816	"GARD:21983"
MONDO:0016655	"UMLS:C4304528"
MONDO:0016655	"Orphanet:251046"
MONDO:0016655	"SCTID:719662000"
MONDO:0016655	"GARD:20691"
MONDO:0011427	"OMIM:604291"
MONDO:0006034	"UMLS:C1333761"
MONDO:0006034	"ONCOTREE:STAS"
MONDO:0006034	"EFO:1000029"
MONDO:0006034	"NCIT:C5474"
MONDO:0006034	"DOID:5635"
MONDO:0017601	"GARD:21250"
MONDO:0017601	"Orphanet:300888"
MONDO:0014288	"DOID:0110990"
MONDO:0014288	"UMLS:C3810212"
MONDO:0014288	"OMIM:615636"
MONDO:0014288	"GARD:15997"
MONDO:0012890	"OMIM:612389"
MONDO:0012890	"DOID:0060268"
MONDO:0012890	"UMLS:C2676466"
MONDO:0012890	"GARD:15553"
MONDO:0012890	"MESH:C567325"
MONDO:0003525	"UMLS:C1368066"
MONDO:0003525	"DOID:5580"
MONDO:0003525	"MESH:D015408"
MONDO:0003525	"NCIT:C9069"
MONDO:0003917	"NCIT:C5368"
MONDO:0003917	"DOID:6547"
MONDO:0003917	"UMLS:C1332850"
MONDO:0019543	"Orphanet:90065"
MONDO:0019543	"GARD:19114"
MONDO:0019543	"icd11.foundation:958976948"
MONDO:0700157	"NCIT:C132823"
MONDO:0023011	"UMLS:C0270171"
MONDO:0023011	"SCTID:51577008"
MONDO:0023011	"GARD:10495"
MONDO:0018346	"Orphanet:397922"
MONDO:0018346	"GARD:21637"
MONDO:0018346	"OMIM:301072"
MONDO:0018346	"UMLS:C4751570"
MONDO:0026192	"Orphanet:183586"
MONDO:0026192	"GARD:20304"
MONDO:0008140	"MESH:C563488"
MONDO:0008140	"UMLS:C1833791"
MONDO:0008140	"OMIM:165670"
MONDO:0004076	"UMLS:C1336703"
MONDO:0004076	"NCIT:C6499"
MONDO:0004076	"DOID:7016"
MONDO:0009223	"MESH:C537919"
MONDO:0009223	"Orphanet:325448"
MONDO:0009223	"SCTID:8829008"
MONDO:0009223	"ICD9:253.4"
MONDO:0009223	"DOID:0090091"
MONDO:0009223	"UMLS:C0271582"
MONDO:0009223	"OMIM:228300"
MONDO:0009223	"GARD:10127"
MONDO:0010320	"UMLS:C1419610"
MONDO:0010320	"DOID:0110412"
MONDO:0010320	"ICD10CM:H35.5"
MONDO:0010320	"OMIM:300424"
MONDO:0010320	"GARD:10391"
MONDO:0002513	"DOID:3116"
MONDO:0002513	"SCTID:92165001"
MONDO:0002513	"NCIT:C4778"
MONDO:0002513	"ICD9:223.0"
MONDO:0019426	"Orphanet:85330"
MONDO:0019426	"UMLS:C4304936"
MONDO:0044320	"GARD:16231"
MONDO:0044320	"OMIM:617460"
MONDO:0044320	"UMLS:C4479526"
MONDO:0024276	"HP:0031493"
MONDO:0024276	"NCIT:C7132"
MONDO:0024276	"UMLS:C0205854"
MONDO:0005478	"UMLS:C0040479"
MONDO:0005478	"MESH:D016171"
MONDO:0005478	"HP:0001664"
MONDO:0005478	"SCTID:31722008"
MONDO:0005478	"EFO:0005307"
MONDO:0003391	"NCIT:C40320"
MONDO:0003391	"DOID:5313"
MONDO:0003391	"UMLS:C1520069"
MONDO:0007678	"OMIM:138710"
MONDO:0009581	"MESH:C537447"
MONDO:0009581	"UMLS:C1855303"
MONDO:0009581	"Orphanet:3044"
MONDO:0009581	"OMIM:249599"
MONDO:0009581	"SCTID:722454003"
MONDO:0009581	"GARD:9811"
MONDO:0031322	"Orphanet:3374"
MONDO:0031322	"GARD:5286"
MONDO:0031322	"ICD10CM:Q15.8"
MONDO:0009410	"NANDO:2200360"
MONDO:0009410	"NANDO:1200412"
MONDO:0009410	"NANDO:2200359"
MONDO:0009410	"NANDO:1200411"
MONDO:0008854	"MESH:C537909"
MONDO:0008854	"UMLS:C1859566"
MONDO:0008854	"UMLS:C1859565"
MONDO:0008854	"DOID:0110123"
MONDO:0008854	"UMLS:C3150127"
MONDO:0008854	"UMLS:C1858054"
MONDO:0008854	"UMLS:C1859570"
MONDO:0008854	"UMLS:C1859567"
MONDO:0008854	"UMLS:C2673873"
MONDO:0008854	"UMLS:C3714980"
MONDO:0008854	"GARD:820"
MONDO:0008854	"UMLS:C2936862"
MONDO:0008854	"UMLS:C1859564"
MONDO:0008854	"OMIM:209900"
MONDO:0008854	"UMLS:C3806174"
MONDO:0008854	"UMLS:C2673874"
MONDO:0008854	"UMLS:C1859569"
MONDO:0008854	"UMLS:C1859568"
MONDO:1010994	"OMIA:000740-9685"
MONDO:0013073	"GARD:18487"
MONDO:0013073	"OMIM:613000"
MONDO:0013073	"DOID:0111709"
MONDO:0011761	"UMLS:C1846922"
MONDO:0011761	"OMIM:607017"
MONDO:0011761	"GARD:18116"
MONDO:0011761	"DOID:0110551"
MONDO:0011761	"MESH:C564634"
MONDO:0020064	"NANDO:2100095"
MONDO:0020064	"SCTID:6996004"
MONDO:0020064	"GARD:4597"
MONDO:0020064	"Orphanet:982"
MONDO:0020064	"NANDO:2200280"
MONDO:0032598	"GARD:16310"
MONDO:0032598	"DOID:0112204"
MONDO:0032598	"OMIM:618201"
MONDO:0001242	"NCIT:C111856"
MONDO:0001242	"DOID:11246"
MONDO:0001242	"UMLS:C0158992"
MONDO:0001242	"ICD9:776.2"
MONDO:0001242	"SCTID:34417008"
MONDO:0015017	"UMLS:C4310622"
MONDO:0015017	"GARD:17954"
MONDO:0015017	"DOID:0080613"
MONDO:0015017	"OMIM:617319"
MONDO:0015017	"Orphanet:519388"
MONDO:0021240	"EFO:0003871"
MONDO:0021240	"NCIT:C3416"
MONDO:0021240	"SCTID:126778001"
MONDO:0800086	"icd11.foundation:689620137"
MONDO:0800086	"Orphanet:93441"
MONDO:0800086	"GARD:19198"
MONDO:0012178	"UMLS:C1836915"
MONDO:0012178	"MESH:C563810"
MONDO:0012178	"OMIM:609037"
MONDO:1011218	"OMIA:000219-9913"
MONDO:0019647	"Orphanet:93177"
MONDO:0019647	"GARD:19180"
MONDO:0012007	"UMLS:C1842315"
MONDO:0012007	"OMIM:608281"
MONDO:0012007	"MESH:C564262"
MONDO:0011291	"NCIT:C126869"
MONDO:0011291	"SCTID:709412006"
MONDO:0011291	"UMLS:C2930997"
MONDO:0011291	"MESH:C535741"
MONDO:0011291	"OMIM:603147"
MONDO:0011291	"Orphanet:79320"
MONDO:0011291	"DOID:0080555"
MONDO:0011291	"GARD:9829"
MONDO:1010417	"OMIA:000689-9913"
MONDO:0003000	"UMLS:C1332880"
MONDO:0003000	"NCIT:C5461"
MONDO:0003000	"DOID:4439"
MONDO:0041825	"SCTID:425887005"
MONDO:0041825	"UMLS:C0854215"
MONDO:0003898	"NCIT:C27377"
MONDO:0003898	"UMLS:C1332984"
MONDO:0003898	"DOID:6494"
MONDO:0010490	"DOID:0080574"
MONDO:0010490	"UMLS:C4012395"
MONDO:0010490	"Orphanet:370927"
MONDO:0010490	"OMIM:300934"
MONDO:0010490	"SCTID:733115009"
MONDO:0010490	"GARD:12405"
MONDO:0002683	"UMLS:C0796430"
MONDO:0002683	"DOID:3542"
MONDO:0002683	"NCIT:C8568"
MONDO:0027652	"Orphanet:240839"
MONDO:0000062	"OMIMPS:251600"
MONDO:0000062	"DOID:0080637"
MONDO:0009917	"Orphanet:171876"
MONDO:0009917	"OMIM:264350"
MONDO:0009917	"DOID:0060854"
MONDO:0009917	"GARD:4552"
MONDO:0016458	"SCTID:719684000"
MONDO:0016458	"UMLS:C4304504"
MONDO:0016458	"Orphanet:228399"
MONDO:0016458	"GARD:12816"
MONDO:0859367	"OMIM:620228"
MONDO:0017909	"DOID:0080699"
MONDO:0017909	"GARD:10047"
MONDO:0017909	"Orphanet:32"
MONDO:0017909	"UMLS:C0398746"
MONDO:0017909	"MESH:C536835"
MONDO:0017909	"SCTID:234589002"
MONDO:0017909	"NCIT:C128193"
MONDO:0019834	"Orphanet:95505"
MONDO:0019834	"GARD:19280"
MONDO:0014522	"UMLS:C4015424"
MONDO:0014522	"OMIM:616188"
MONDO:0030062	"DOID:0080959"
MONDO:0030062	"OMIM:618920"
MONDO:0017179	"Orphanet:276402"
MONDO:0017179	"SCTID:763793004"
MONDO:0021326	"NCIT:C4763"
MONDO:0021326	"ICD9:150.0"
MONDO:0021326	"UMLS:C0496773"
MONDO:0021326	"SCTID:187722004"
MONDO:0800105	"MESH:D002389"
MONDO:0032834	"DOID:0112143"
MONDO:0032834	"GARD:16368"
MONDO:0032834	"OMIM:618613"
MONDO:0009002	"OMIM:216820"
MONDO:0009002	"UMLS:C4011974"
MONDO:0030931	"GARD:18449"
MONDO:0030931	"DOID:0060915"
MONDO:0030931	"OMIM:619183"
MONDO:0011310	"OMIM:603376"
MONDO:0000569	"DOID:0060005"
MONDO:0000569	"SCTID:237822008"
MONDO:0000569	"ICD9:279.49"
MONDO:0000569	"UMLS:C0342552"
MONDO:0020754	"OMIM:155310"
MONDO:0016167	"UMLS:C0796418"
MONDO:0016167	"GARD:4107"
MONDO:0016167	"NCIT:C8567"
MONDO:0016167	"Orphanet:2086"
MONDO:0005257	"Wikipedia:New_York_Heart_Association_Functional_Classification"
MONDO:0005257	"EFO:0003149"
MONDO:0012751	"GARD:16493"
MONDO:0012751	"MESH:C567501"
MONDO:0012751	"OMIM:611891"
MONDO:0012751	"UMLS:C2678470"
MONDO:0000979	"NCIT:C85011"
MONDO:0000979	"ICD9:103.3"
MONDO:0000979	"ICD9:103"
MONDO:0000979	"ICD9:103.9"
MONDO:0000979	"ICD9:103.2"
MONDO:0000979	"ICD9:103.1"
MONDO:0000979	"NORD:1580"
MONDO:0000979	"ICD9:103.0"
MONDO:0000979	"UMLS:C0031946"
MONDO:0000979	"SCTID:22064009"
MONDO:0000979	"MESH:D010874"
MONDO:0000979	"DOID:1022"
MONDO:0100325	"Orphanet:166272"
MONDO:0100325	"OMIM:184260"
MONDO:0100325	"GARD:8717"
MONDO:0100325	"UMLS:C5542277"
MONDO:0100325	"SCTID:717823001"
MONDO:0008446	"OMIM:182882"
MONDO:0018511	"Orphanet:423982"
MONDO:0018511	"GARD:21766"
MONDO:0013472	"OMIM:613869"
MONDO:0013472	"Orphanet:280553"
MONDO:0013472	"UMLS:C5190691"
MONDO:0013472	"DOID:0080309"
MONDO:0013472	"GARD:17296"
MONDO:0017406	"Orphanet:293967"
MONDO:0017406	"GARD:21174"
MONDO:0017406	"UMLS:C4751123"
MONDO:0019836	"Orphanet:95507"
MONDO:0019836	"GARD:19282"
MONDO:0011480	"OMIM:604717"
MONDO:0011480	"UMLS:C1858172"
MONDO:0011480	"DOID:0110550"
MONDO:0011480	"MESH:C565754"
MONDO:0011480	"GARD:18111"
MONDO:0018639	"GARD:21862"
MONDO:0018639	"Orphanet:444941"
MONDO:0012122	"OMIM:608796"
MONDO:0012122	"MESH:C536993"
MONDO:0012122	"GARD:15442"
MONDO:0012122	"UMLS:C1837418"
MONDO:0013680	"OMIM:614306"
MONDO:0013680	"UMLS:C3280415"
MONDO:0008018	"NCIT:C84905"
MONDO:0008018	"OMIM:158320"
MONDO:0008018	"DOID:0050465"
MONDO:0008018	"UMLS:C1321489"
MONDO:0008018	"MESH:D055653"
MONDO:0008018	"MedDRA:10063042"
MONDO:0008018	"SCTID:403824007"
MONDO:0008018	"Orphanet:587"
MONDO:0008018	"GARD:6821"
MONDO:0006706	"UMLS:C1136339"
MONDO:0006706	"MESH:D039941"
MONDO:0009887	"Orphanet:98852"
MONDO:0009887	"NANDO:1200423"
MONDO:0009887	"ICD9:516.37"
MONDO:0009887	"ICD9:516.34"
MONDO:0009887	"OMIM:263000"
MONDO:0009887	"icd11.foundation:1620001155"
MONDO:0009887	"SCTID:8549006"
MONDO:0009887	"GARD:16864"
MONDO:0009887	"UMLS:C0238378"
MONDO:0009887	"NANDO:1200422"
MONDO:0009887	"NCIT:C35288"
MONDO:0009887	"MESH:C562470"
MONDO:0009887	"DOID:0050158"
MONDO:0008633	"OMIM:191900"
MONDO:0008633	"UMLS:C0268390"
MONDO:0008633	"NANDO:2201067"
MONDO:0008633	"Orphanet:575"
MONDO:0008633	"NORD:1459"
MONDO:0008633	"MedDRA:10064569"
MONDO:0008633	"GARD:8472"
MONDO:0008633	"DOID:0050854"
MONDO:0008633	"NANDO:1200467"
MONDO:0008633	"ICD9:708.8"
MONDO:0008633	"NCIT:C119054"
MONDO:0008633	"SCTID:402417009"
MONDO:0005990	"ICD9:464.1"
MONDO:0005990	"EFO:0007518"
MONDO:0005990	"MESH:D014136"
MONDO:0005990	"NCIT:C78643"
MONDO:0005990	"ICD10CM:J04.1"
MONDO:0005990	"UMLS:C0040584"
MONDO:0005990	"SCTID:62994001"
MONDO:0005990	"DOID:9392"
MONDO:0859146	"OMIM:619321"
MONDO:0016647	"Orphanet:250984"
MONDO:0016647	"GARD:17203"
MONDO:0014301	"UMLS:C3810286"
MONDO:0014301	"GARD:16001"
MONDO:0014301	"OMIM:615674"
MONDO:0015624	"GARD:20067"
MONDO:0015624	"Orphanet:165985"
MONDO:0018847	"Orphanet:490"
MONDO:0018847	"SCTID:80880002"
MONDO:0018847	"GARD:4081"
MONDO:0003688	"ICDO:9052/1"
MONDO:0003688	"UMLS:C1337012"
MONDO:0003688	"NCIT:C7635"
MONDO:0003688	"DOID:5884"
MONDO:0010164	"DOID:0112181"
MONDO:0010164	"SCTID:715522000"
MONDO:0010164	"GARD:9212"
MONDO:0010164	"Orphanet:2879"
MONDO:0010164	"MESH:C535612"
MONDO:0010164	"OMIM:276820"
MONDO:0005304	"ONCOTREE:BILIARYTRACT"
MONDO:0005304	"SCTID:126853008"
MONDO:0005304	"DOID:0050625"
MONDO:0005304	"EFO:0003891"
MONDO:0005304	"HP:0100574"
MONDO:0859217	"OMIM:619690"
MONDO:0012343	"GARD:16492"
MONDO:0012343	"MESH:C565229"
MONDO:0012343	"OMIM:609782"
MONDO:0012343	"UMLS:C1853364"
MONDO:0015507	"Orphanet:156601"
MONDO:0015507	"GARD:20004"
MONDO:0017290	"Orphanet:284385"
MONDO:0017290	"GARD:21119"
MONDO:0017290	"SCTID:74162007"
MONDO:0017290	"ICD9:576.8"
MONDO:0001559	"ICD9:618.05"
MONDO:0001559	"ICD10CM:N81.81"
MONDO:0001559	"DOID:12637"
MONDO:0003759	"UMLS:C1332993"
MONDO:0003759	"NANDO:2200069"
MONDO:0003759	"DOID:6083"
MONDO:0003759	"NCIT:C6551"
MONDO:0010351	"GARD:15257"
MONDO:0010351	"OMIM:300514"
MONDO:0010351	"MESH:C564497"
MONDO:0010351	"UMLS:C1845292"
MONDO:0010351	"NCIT:C125703"
MONDO:0010351	"DOID:0111098"
MONDO:0023757	"UMLS:C0152110"
MONDO:0023757	"MESH:C537458"
MONDO:0023757	"GARD:9417"
MONDO:0023757	"ICD9:355.1"
MONDO:0023757	"SCTID:85007004"
MONDO:0044312	"OMIM:617425"
MONDO:0044312	"UMLS:C4479452"
MONDO:0013745	"DOID:0110983"
MONDO:0013745	"UMLS:C3280766"
MONDO:0013745	"OMIM:614424"
MONDO:0013745	"GARD:15801"
MONDO:0012530	"MESH:C567165"
MONDO:0012530	"OMIM:610644"
MONDO:0012530	"Orphanet:85112"
MONDO:0012530	"GARD:16733"
MONDO:0018692	"SCTID:721165001"
MONDO:0018692	"GARD:21894"
MONDO:0018692	"Orphanet:454742"
MONDO:0018692	"icd11.foundation:172957869"
MONDO:0018692	"UMLS:C4303527"
MONDO:0016111	"Orphanet:206659"
MONDO:1010572	"OMIA:000279-34839"
MONDO:0024478	"NCIT:C40427"
MONDO:0024478	"UMLS:C0334090"
MONDO:0100295	"OMIM:502500"
MONDO:0035524	"Orphanet:572354"
MONDO:0035524	"GARD:18008"
MONDO:0008225	"NCIT:C122791"
MONDO:0008225	"UMLS:C0268445"
MONDO:0008225	"SCTID:40381009"
MONDO:0008225	"GARD:4009"
MONDO:0008225	"Orphanet:680"
MONDO:0008225	"OMIM:170600"
MONDO:0009436	"MESH:C537158"
MONDO:0009436	"GARD:2934"
MONDO:0009436	"Orphanet:2113"
MONDO:0009436	"OMIM:241800"
MONDO:0009436	"ICD9:759.6"
MONDO:0009436	"SCTID:237714006"
MONDO:0009436	"NCIT:C4385"
MONDO:0013099	"SCTID:718182008"
MONDO:0013099	"OMIMPS:613038"
MONDO:0013099	"Orphanet:95494"
MONDO:0013099	"GARD:10602"
MONDO:0013099	"ICD10CM:E23.0"
MONDO:0957832	"OMIM:620558"
MONDO:0020756	"GARD:2638"
MONDO:0020756	"OMIM:141500"
MONDO:0020756	"DOID:0111181"
MONDO:0020756	"MESH:C536890"
MONDO:0010572	"DOID:0111272"
MONDO:0010572	"OMIM:304150"
MONDO:0010572	"GARD:4017"
MONDO:0010572	"NANDO:2200581"
MONDO:0010572	"Orphanet:198"
MONDO:0010572	"SCTID:59399004"
MONDO:0010572	"MESH:C537860"
MONDO:0010572	"NANDO:1200654"
MONDO:0033532	"OMIM:618950"
MONDO:0019639	"NANDO:2200177"
MONDO:0019639	"Orphanet:93109"
MONDO:0019639	"ICD9:753.3"
MONDO:0019639	"GARD:19174"
MONDO:0019639	"SCTID:85901000"
MONDO:0002046	"ICD9:305.0"
MONDO:0002046	"SCTID:15167005"
MONDO:0002046	"DOID:1574"
MONDO:0002046	"ICD9:305.00"
MONDO:0002046	"MESH:D000437"
MONDO:1010071	"OMIA:000361"
MONDO:0024665	"ICD10CM:Q56"
MONDO:0024665	"SCTID:268229003"
MONDO:0024665	"ICD9:752.7"
MONDO:0013112	"MESH:C567772"
MONDO:0013112	"GARD:18056"
MONDO:0013112	"UMLS:C2751324"
MONDO:0013112	"OMIM:613071"
MONDO:0013112	"DOID:0080528"
MONDO:0011800	"OMIM:607248"
MONDO:0011800	"UMLS:C2750944"
MONDO:0016332	"Orphanet:217601"
MONDO:0007360	"UMLS:C1852718"
MONDO:0007360	"OMIM:120502"
MONDO:0007360	"GARD:15053"
MONDO:0007360	"MESH:C565171"
MONDO:0009319	"NORD:1550"
MONDO:0009319	"NANDO:1200534"
MONDO:0009319	"UMLS:C0018523"
MONDO:0009319	"NANDO:2200886"
MONDO:0009319	"OMIM:234200"
MONDO:0009319	"GARD:6564"
MONDO:0009319	"SCTID:2992000"
