x	p	y
MONDO:0040728	rdfs:subClassOf	MONDO:0005688
MONDO:0044635	rdfs:subClassOf	MONDO:0019589
MONDO:0002543	rdfs:subClassOf	MONDO:0016695
MONDO:0005040	rdfs:subClassOf	MONDO:0005070
MONDO:0010553	rdfs:subClassOf	MONDO:0003847
MONDO:0016754	rdfs:subClassOf	MONDO:0002546
MONDO:0008173	rdfs:subClassOf	MONDO:0016471
MONDO:0008965	rdfs:subClassOf	MONDO:0021635
MONDO:0021824	rdfs:subClassOf	MONDO:0018687
MONDO:0017100	rdfs:subClassOf	MONDO:0018032
MONDO:0001843	rdfs:subClassOf	MONDO:0007886
MONDO:0013320	rdfs:subClassOf	MONDO:0016894
MONDO:0013362	rdfs:subClassOf	MONDO:0000508
MONDO:0017646	rdfs:subClassOf	MONDO:0005559
MONDO:0010998	rdfs:subClassOf	MONDO:0018287
MONDO:0008808	rdfs:subClassOf	MONDO:0019294
MONDO:0004609	rdfs:subClassOf	MONDO:0005794
MONDO:0021343	rdfs:subClassOf	MONDO:0006181
MONDO:0008032	rdfs:subClassOf	MONDO:0015151
MONDO:0004966	rdfs:subClassOf	MONDO:0021166
MONDO:0016256	rdfs:subClassOf	MONDO:0002320
MONDO:0001266	rdfs:subClassOf	MONDO:0021201
MONDO:0002923	rdfs:subClassOf	MONDO:0005210
MONDO:0015846	rdfs:subClassOf	MONDO:0015828
MONDO:0011033	rdfs:subClassOf	MONDO:0005147
MONDO:0010287	rdfs:subClassOf	MONDO:0017916
MONDO:0010437	rdfs:subClassOf	MONDO:0019058
MONDO:0012467	rdfs:subClassOf	MONDO:0015526
MONDO:0005993	rdfs:subClassOf	MONDO:0021681
MONDO:0018846	rdfs:subClassOf	MONDO:0020040
MONDO:0000363	rdfs:subClassOf	MONDO:0004497
MONDO:0019410	rdfs:subClassOf	MONDO:0018298
MONDO:0003320	rdfs:subClassOf	MONDO:0019004
MONDO:0008899	rdfs:subClassOf	MONDO:0043008
MONDO:0012933	rdfs:subClassOf	MONDO:0003582
MONDO:0021271	rdfs:subClassOf	MONDO:0000527
MONDO:0001039	rdfs:subClassOf	MONDO:0044986
MONDO:0032874	rdfs:subClassOf	MONDO:0016575
MONDO:0002861	rdfs:subClassOf	MONDO:0005447
MONDO:0004162	rdfs:subClassOf	MONDO:0003296
MONDO:0018872	rdfs:subClassOf	MONDO:0015667
MONDO:0019875	rdfs:subClassOf	MONDO:0016948
MONDO:0004948	rdfs:subClassOf	MONDO:0004949
MONDO:0018875	rdfs:subClassOf	MONDO:0000426
MONDO:0009467	rdfs:subClassOf	MONDO:0015336
MONDO:0009170	rdfs:subClassOf	MONDO:0003847
MONDO:0021203	rdfs:subClassOf	MONDO:0001212
MONDO:0003606	rdfs:subClassOf	MONDO:0002817
MONDO:0054836	rdfs:subClassOf	MONDO:0013150
MONDO:0007002	rdfs:subClassOf	MONDO:0003569
MONDO:0015103	rdfs:subClassOf	MONDO:0020064
MONDO:0018274	rdfs:subClassOf	MONDO:0015905
MONDO:0005442	rdfs:subClassOf	MONDO:0007179
MONDO:0021374	rdfs:subClassOf	MONDO:0021211
MONDO:0018601	rdfs:subClassOf	MONDO:0019589
MONDO:0002363	rdfs:subClassOf	MONDO:0036976
MONDO:0020427	rdfs:subClassOf	MONDO:0018771
MONDO:0006199	rdfs:subClassOf	MONDO:0002447
MONDO:0001902	rdfs:subClassOf	MONDO:0015977
MONDO:0014643	rdfs:subClassOf	MONDO:0002320
MONDO:0016025	rdfs:subClassOf	MONDO:0020072
MONDO:0016979	rdfs:subClassOf	MONDO:0020225
MONDO:0022777	rdfs:subClassOf	MONDO:0002254
MONDO:0009174	rdfs:subClassOf	MONDO:0005020
MONDO:0000775	rdfs:subClassOf	MONDO:0029001
MONDO:0016718	rdfs:subClassOf	MONDO:0004993
MONDO:0005809	rdfs:subClassOf	MONDO:0005583
MONDO:0016840	rdfs:subClassOf	MONDO:0016950
MONDO:0011487	rdfs:subClassOf	MONDO:0015548
MONDO:0008796	rdfs:subClassOf	MONDO:0019117
MONDO:0006298	rdfs:subClassOf	MONDO:0021067
MONDO:0018280	rdfs:subClassOf	MONDO:0018132
MONDO:0005754	rdfs:subClassOf	MONDO:0100030
MONDO:0006015	rdfs:subClassOf	MONDO:0002254
MONDO:0002551	rdfs:subClassOf	MONDO:0002553
MONDO:0013149	rdfs:subClassOf	MONDO:0003847
MONDO:0004500	rdfs:subClassOf	MONDO:0006883
MONDO:0007187	rdfs:subClassOf	MONDO:0020063
MONDO:0006682	rdfs:subClassOf	MONDO:0006683
MONDO:0013949	rdfs:subClassOf	MONDO:0019609
MONDO:0018447	rdfs:subClassOf	MONDO:0000631
MONDO:0011041	rdfs:subClassOf	MONDO:0015336
MONDO:0012175	rdfs:subClassOf	MONDO:0005129
MONDO:0015262	rdfs:subClassOf	MONDO:0019694
MONDO:0007880	rdfs:subClassOf	MONDO:0018562
MONDO:0003029	rdfs:subClassOf	MONDO:0006414
MONDO:0011218	rdfs:subClassOf	MONDO:0017271
MONDO:0003824	rdfs:subClassOf	MONDO:0003847
MONDO:0018868	rdfs:subClassOf	MONDO:0019046
MONDO:0012280	rdfs:subClassOf	MONDO:0000508
MONDO:0005838	rdfs:subClassOf	MONDO:0016075
MONDO:0008552	rdfs:subClassOf	MONDO:0021181
MONDO:0010893	rdfs:subClassOf	MONDO:0018493
MONDO:0010155	rdfs:subClassOf	MONDO:0015611
MONDO:0001940	rdfs:subClassOf	MONDO:0000986
MONDO:0017754	rdfs:subClassOf	MONDO:0037821
MONDO:0006702	rdfs:subClassOf	MONDO:0006915
MONDO:0015360	rdfs:subClassOf	MONDO:0018775
MONDO:0004948	rdfs:subClassOf	MONDO:0017594
MONDO:0009359	rdfs:subClassOf	MONDO:0019721
MONDO:0005264	rdfs:subClassOf	MONDO:0005299
MONDO:0004795	rdfs:subClassOf	MONDO:0002776
MONDO:0000467	rdfs:subClassOf	MONDO:0015110
MONDO:0011772	rdfs:subClassOf	MONDO:0005501
MONDO:0019763	rdfs:subClassOf	MONDO:0016060
MONDO:0018791	rdfs:subClassOf	MONDO:0020676
MONDO:0009829	rdfs:subClassOf	MONDO:0003847
MONDO:0007640	rdfs:subClassOf	MONDO:0020244
MONDO:0000776	rdfs:subClassOf	MONDO:0005271
MONDO:0019943	rdfs:subClassOf	MONDO:0016110
MONDO:0006898	rdfs:subClassOf	MONDO:0002471
MONDO:0011285	rdfs:subClassOf	MONDO:0019118
MONDO:0002073	rdfs:subClassOf	MONDO:0003113
MONDO:0032627	rdfs:subClassOf	MONDO:0009640
MONDO:0007315	rdfs:subClassOf	MONDO:0017369
MONDO:0024659	rdfs:subClassOf	MONDO:0024634
MONDO:0018649	rdfs:subClassOf	MONDO:0021084
MONDO:0008267	rdfs:subClassOf	MONDO:0019117
MONDO:0008313	rdfs:subClassOf	MONDO:0003847
MONDO:0011422	rdfs:subClassOf	MONDO:0008369
MONDO:0007321	rdfs:subClassOf	MONDO:0015775
MONDO:0042956	rdfs:subClassOf	MONDO:0002254
MONDO:0017066	rdfs:subClassOf	MONDO:0017062
MONDO:0009261	rdfs:subClassOf	MONDO:0018149
MONDO:0018613	rdfs:subClassOf	MONDO:0019724
MONDO:0004006	rdfs:subClassOf	MONDO:0000646
MONDO:0020831	rdfs:subClassOf	MONDO:0019589
MONDO:0009649	rdfs:subClassOf	MONDO:0016820
MONDO:0007100	rdfs:subClassOf	MONDO:0017132
MONDO:0015532	rdfs:subClassOf	MONDO:0015531
MONDO:0010504	rdfs:subClassOf	MONDO:0003778
MONDO:0012914	rdfs:subClassOf	MONDO:0016900
MONDO:0018204	rdfs:subClassOf	MONDO:0016970
MONDO:0017604	rdfs:subClassOf	MONDO:0004699
MONDO:0014142	rdfs:subClassOf	MONDO:0017745
MONDO:0021157	rdfs:subClassOf	MONDO:0004277
MONDO:0014089	rdfs:subClassOf	MONDO:0020094
MONDO:0021486	rdfs:subClassOf	MONDO:0021229
MONDO:0001386	rdfs:subClassOf	MONDO:0003584
MONDO:0011311	rdfs:subClassOf	MONDO:0020366
MONDO:0010781	rdfs:subClassOf	MONDO:0003847
MONDO:0006699	rdfs:subClassOf	MONDO:0005151
MONDO:0010126	rdfs:subClassOf	MONDO:0003847
MONDO:0006176	rdfs:subClassOf	MONDO:0004993
MONDO:0017376	rdfs:subClassOf	MONDO:0005578
MONDO:0010939	rdfs:subClassOf	MONDO:0015509
MONDO:0023820	rdfs:subClassOf	MONDO:0002146
MONDO:0009491	rdfs:subClassOf	MONDO:0017739
MONDO:0001607	rdfs:subClassOf	MONDO:0018935
MONDO:0007315	rdfs:subClassOf	MONDO:0017957
MONDO:0003225	rdfs:subClassOf	MONDO:0005046
MONDO:0012407	rdfs:subClassOf	MONDO:0017760
MONDO:0015470	rdfs:subClassOf	MONDO:0016333
MONDO:0009325	rdfs:subClassOf	MONDO:0019589
MONDO:0017848	rdfs:subClassOf	MONDO:0017277
MONDO:0018681	rdfs:subClassOf	MONDO:0000508
MONDO:0017201	rdfs:subClassOf	MONDO:0005328
MONDO:0012887	rdfs:subClassOf	MONDO:0005265
MONDO:0002581	rdfs:subClassOf	MONDO:0005212
MONDO:0007969	rdfs:subClassOf	MONDO:0005492
MONDO:0008236	rdfs:subClassOf	MONDO:0003847
MONDO:0020560	rdfs:subClassOf	MONDO:0002728
MONDO:0019358	rdfs:subClassOf	MONDO:0019222
MONDO:0007885	rdfs:subClassOf	MONDO:0018381
MONDO:0018899	rdfs:subClassOf	MONDO:0015547
MONDO:0017357	rdfs:subClassOf	MONDO:0019058
MONDO:0008503	rdfs:subClassOf	MONDO:0005071
MONDO:0003976	rdfs:subClassOf	MONDO:0016975
MONDO:0009507	rdfs:subClassOf	MONDO:0015495
MONDO:0000739	rdfs:subClassOf	MONDO:0044987
MONDO:0001091	rdfs:subClassOf	MONDO:0002278
MONDO:0003767	rdfs:subClassOf	MONDO:0002869
MONDO:0010554	rdfs:subClassOf	MONDO:0018751
MONDO:0008640	rdfs:subClassOf	MONDO:0018882
MONDO:0023083	rdfs:subClassOf	MONDO:0002254
MONDO:0002645	rdfs:subClassOf	MONDO:0015144
MONDO:0014123	rdfs:subClassOf	MONDO:0016575
MONDO:0009511	rdfs:subClassOf	MONDO:0018290
MONDO:0014559	rdfs:subClassOf	MONDO:0017663
MONDO:0013121	rdfs:subClassOf	MONDO:0000365
MONDO:0014079	rdfs:subClassOf	MONDO:0019117
MONDO:0003948	rdfs:subClassOf	MONDO:0021497
MONDO:0005902	rdfs:subClassOf	MONDO:0006872
MONDO:0021964	rdfs:subClassOf	MONDO:0005287
MONDO:0019736	rdfs:subClassOf	MONDO:0018013
MONDO:0018094	rdfs:subClassOf	MONDO:0043008
MONDO:0024905	rdfs:subClassOf	MONDO:0005583
MONDO:0009857	rdfs:subClassOf	MONDO:0018396
MONDO:0010332	rdfs:subClassOf	MONDO:0043005
MONDO:0002141	rdfs:subClassOf	MONDO:0006414
MONDO:0003061	rdfs:subClassOf	MONDO:0021545
MONDO:0007117	rdfs:subClassOf	MONDO:0027749
MONDO:0000911	rdfs:subClassOf	MONDO:0015470
MONDO:0019209	rdfs:subClassOf	MONDO:0005763
MONDO:0018977	rdfs:subClassOf	MONDO:0015916
MONDO:0003991	rdfs:subClassOf	MONDO:0003204
MONDO:0008426	rdfs:subClassOf	MONDO:0017310
MONDO:0021333	rdfs:subClassOf	MONDO:0006834
MONDO:0000652	rdfs:subClassOf	MONDO:0005165
MONDO:0010119	rdfs:subClassOf	MONDO:0017142
MONDO:0012366	rdfs:subClassOf	MONDO:0003847
MONDO:0001871	rdfs:subClassOf	MONDO:0020683
MONDO:0019315	rdfs:subClassOf	MONDO:0019023
MONDO:0020511	rdfs:subClassOf	MONDO:0017595
MONDO:0019270	rdfs:subClassOf	MONDO:0019268
MONDO:0007606	rdfs:subClassOf	MONDO:0023603
MONDO:0011859	rdfs:subClassOf	MONDO:0016108
MONDO:0009529	rdfs:subClassOf	MONDO:0009563
MONDO:0012425	rdfs:subClassOf	MONDO:0005321
MONDO:0018996	rdfs:subClassOf	MONDO:0020258
MONDO:0001557	rdfs:subClassOf	MONDO:0002471
MONDO:0032596	rdfs:subClassOf	MONDO:0020127
MONDO:0013260	rdfs:subClassOf	MONDO:0003847
MONDO:0020022	rdfs:subClassOf	MONDO:0019755
MONDO:0012850	rdfs:subClassOf	MONDO:0001343
MONDO:0014083	rdfs:subClassOf	MONDO:0011096
MONDO:0013182	rdfs:subClassOf	MONDO:0000762
MONDO:0016980	rdfs:subClassOf	MONDO:0015159
MONDO:0018485	rdfs:subClassOf	MONDO:0009290
MONDO:0012860	rdfs:subClassOf	MONDO:0019145
MONDO:0015127	rdfs:subClassOf	MONDO:0015889
MONDO:0011469	rdfs:subClassOf	MONDO:0018796
MONDO:0008260	rdfs:subClassOf	MONDO:0019276
MONDO:0021539	rdfs:subClassOf	MONDO:0002297
MONDO:0001090	rdfs:subClassOf	MONDO:0006652
MONDO:0010015	rdfs:subClassOf	MONDO:0019629
MONDO:0011503	rdfs:subClassOf	MONDO:0000193
MONDO:0014331	rdfs:subClassOf	MONDO:0016820
MONDO:0009913	rdfs:subClassOf	MONDO:0003847
MONDO:0017122	rdfs:subClassOf	MONDO:0019117
MONDO:0020458	rdfs:subClassOf	MONDO:0020107
MONDO:0009041	rdfs:subClassOf	MONDO:0019117
MONDO:0014221	rdfs:subClassOf	MONDO:0020106
MONDO:0002710	rdfs:subClassOf	MONDO:0004075
MONDO:0003041	rdfs:subClassOf	MONDO:0006853
MONDO:0013298	rdfs:subClassOf	MONDO:0000508
MONDO:0001310	rdfs:subClassOf	MONDO:0000942
MONDO:0008702	rdfs:subClassOf	MONDO:0019648
MONDO:0060621	rdfs:subClassOf	MONDO:0003847
MONDO:0037742	rdfs:subClassOf	MONDO:0021148
MONDO:0020413	rdfs:subClassOf	MONDO:0015236
MONDO:0003899	rdfs:subClassOf	MONDO:0003681
MONDO:0003993	rdfs:subClassOf	MONDO:0003992
MONDO:0018831	rdfs:subClassOf	MONDO:0018787
MONDO:0002949	rdfs:subClassOf	MONDO:0005341
MONDO:0017317	rdfs:subClassOf	MONDO:0002320
MONDO:0010639	rdfs:subClassOf	MONDO:0005087
MONDO:0017032	rdfs:subClassOf	MONDO:0017031
MONDO:0004754	rdfs:subClassOf	MONDO:0001593
MONDO:0017985	rdfs:subClassOf	MONDO:0000839
MONDO:0014206	rdfs:subClassOf	MONDO:0015052
MONDO:0021444	rdfs:subClassOf	MONDO:0003062
MONDO:0013060	rdfs:subClassOf	MONDO:0018329
MONDO:0006284	rdfs:subClassOf	MONDO:0044743
MONDO:0012622	rdfs:subClassOf	MONDO:0018157
MONDO:0012982	rdfs:subClassOf	MONDO:0016227
MONDO:0011083	rdfs:subClassOf	MONDO:0015336
MONDO:0004005	rdfs:subClassOf	MONDO:0024276
MONDO:0008046	rdfs:subClassOf	MONDO:0016117
MONDO:0001355	rdfs:subClassOf	MONDO:0005328
MONDO:0005990	rdfs:subClassOf	MONDO:0020579
MONDO:0007260	rdfs:subClassOf	MONDO:0003847
MONDO:0014179	rdfs:subClassOf	MONDO:0000507
MONDO:0013552	rdfs:subClassOf	MONDO:0017241
MONDO:0012731	rdfs:subClassOf	MONDO:0017319
MONDO:0000456	rdfs:subClassOf	MONDO:0019213
MONDO:0016366	rdfs:subClassOf	MONDO:0016678
MONDO:0000540	rdfs:subClassOf	MONDO:0002995
MONDO:0006158	rdfs:subClassOf	MONDO:0000621
MONDO:0044981	rdfs:subClassOf	MONDO:0000605
MONDO:0005878	rdfs:subClassOf	MONDO:0020947
MONDO:0010794	rdfs:subClassOf	MONDO:0016403
MONDO:0005246	rdfs:subClassOf	MONDO:0003225
MONDO:0007312	rdfs:subClassOf	MONDO:0003847
MONDO:0020530	rdfs:subClassOf	MONDO:0017897
MONDO:0020414	rdfs:subClassOf	MONDO:0015236
MONDO:0022599	rdfs:subClassOf	MONDO:0002254
MONDO:0018911	rdfs:subClassOf	MONDO:0015887
MONDO:0003134	rdfs:subClassOf	MONDO:0002462
MONDO:0034092	rdfs:subClassOf	MONDO:0018609
MONDO:0014040	rdfs:subClassOf	MONDO:0019026
MONDO:0011603	rdfs:subClassOf	MONDO:0016200
MONDO:0004691	rdfs:subClassOf	MONDO:0020642
MONDO:0022900	rdfs:subClassOf	MONDO:0015778
MONDO:0021072	rdfs:subClassOf	MONDO:0005626
MONDO:0017444	rdfs:subClassOf	MONDO:0017421
MONDO:0015452	rdfs:subClassOf	MONDO:0019066
MONDO:0011196	rdfs:subClassOf	MONDO:0017593
MONDO:0006888	rdfs:subClassOf	MONDO:0001824
MONDO:0011337	rdfs:subClassOf	MONDO:0015541
MONDO:0016511	rdfs:subClassOf	MONDO:0005550
MONDO:0017170	rdfs:subClassOf	MONDO:0005071
MONDO:0013354	rdfs:subClassOf	MONDO:0020142
MONDO:0018235	rdfs:subClassOf	MONDO:0018234
MONDO:0004975	rdfs:subClassOf	MONDO:0005574
MONDO:0044626	rdfs:subClassOf	MONDO:0018444
MONDO:0009958	rdfs:subClassOf	MONDO:0020269
MONDO:0020408	rdfs:subClassOf	MONDO:0015273
MONDO:0042726	rdfs:subClassOf	MONDO:0002254
MONDO:0012665	rdfs:subClassOf	MONDO:0011060
MONDO:0044740	rdfs:subClassOf	MONDO:0004958
MONDO:0005822	rdfs:subClassOf	MONDO:0005976
MONDO:0007628	rdfs:subClassOf	MONDO:0044203
MONDO:0014546	rdfs:subClassOf	MONDO:0020120
MONDO:0017318	rdfs:subClassOf	MONDO:0015218
MONDO:0032926	rdfs:subClassOf	MONDO:0003847
MONDO:0032592	rdfs:subClassOf	MONDO:0003847
MONDO:0002411	rdfs:subClassOf	MONDO:0002028
MONDO:0011273	rdfs:subClassOf	MONDO:0002977
MONDO:0018138	rdfs:subClassOf	MONDO:0018094
MONDO:0000153	rdfs:subClassOf	MONDO:0020285
MONDO:0014349	rdfs:subClassOf	MONDO:0020135
MONDO:0007902	rdfs:subClassOf	MONDO:0024255
MONDO:0044641	rdfs:subClassOf	MONDO:0000508
MONDO:0016740	rdfs:subClassOf	MONDO:0020574
MONDO:0019375	rdfs:subClassOf	MONDO:0015219
MONDO:0008896	rdfs:subClassOf	MONDO:0043007
MONDO:0011011	rdfs:subClassOf	MONDO:0019117
MONDO:0021118	rdfs:subClassOf	MONDO:0021223
MONDO:0009288	rdfs:subClassOf	MONDO:0023258
MONDO:0001606	rdfs:subClassOf	MONDO:0005059
MONDO:0002318	rdfs:subClassOf	MONDO:0001572
MONDO:0006593	rdfs:subClassOf	MONDO:0006574
MONDO:0018269	rdfs:subClassOf	MONDO:0020117
MONDO:0021003	rdfs:subClassOf	MONDO:0000839
MONDO:0017601	rdfs:subClassOf	MONDO:0017343
MONDO:0008808	rdfs:subClassOf	MONDO:0005020
MONDO:0021106	rdfs:subClassOf	MONDO:0021197
MONDO:0008876	rdfs:subClassOf	MONDO:0015950
MONDO:0004488	rdfs:subClassOf	MONDO:0003238
MONDO:0014393	rdfs:subClassOf	MONDO:0019313
MONDO:0003869	rdfs:subClassOf	MONDO:0002914
MONDO:0014936	rdfs:subClassOf	MONDO:0000508
MONDO:0016588	rdfs:subClassOf	MONDO:0018020
MONDO:0012244	rdfs:subClassOf	MONDO:0023122
MONDO:0007938	rdfs:subClassOf	MONDO:0016674
MONDO:0014789	rdfs:subClassOf	MONDO:0005501
MONDO:0009290	rdfs:subClassOf	MONDO:0016341
MONDO:0022779	rdfs:subClassOf	MONDO:0002254
MONDO:0006456	rdfs:subClassOf	MONDO:0018079
MONDO:0010271	rdfs:subClassOf	MONDO:0017007
MONDO:0009777	rdfs:subClassOf	MONDO:0000508
MONDO:0032849	rdfs:subClassOf	MONDO:0003847
MONDO:0006349	rdfs:subClassOf	MONDO:0021096
MONDO:0017324	rdfs:subClassOf	MONDO:0006025
MONDO:0017135	rdfs:subClassOf	MONDO:0019589
MONDO:0005280	rdfs:subClassOf	MONDO:0021166
MONDO:0001112	rdfs:subClassOf	MONDO:0019095
MONDO:0013646	rdfs:subClassOf	MONDO:0016907
MONDO:0001014	rdfs:subClassOf	MONDO:0005059
MONDO:0017362	rdfs:subClassOf	MONDO:0015923
MONDO:0007616	rdfs:subClassOf	MONDO:0003847
MONDO:0012450	rdfs:subClassOf	MONDO:0020142
MONDO:0003634	rdfs:subClassOf	MONDO:0005240
MONDO:0001624	rdfs:subClassOf	MONDO:0020683
MONDO:0015916	rdfs:subClassOf	MONDO:0005071
MONDO:0017587	rdfs:subClassOf	MONDO:0017588
MONDO:0001059	rdfs:subClassOf	MONDO:0004699
MONDO:0004028	rdfs:subClassOf	MONDO:0003361
MONDO:0016262	rdfs:subClassOf	MONDO:0005058
MONDO:0015840	rdfs:subClassOf	MONDO:0015839
MONDO:0001185	rdfs:subClassOf	MONDO:0001160
MONDO:0013808	rdfs:subClassOf	MONDO:0015356
MONDO:0054765	rdfs:subClassOf	MONDO:0015301
MONDO:0044316	rdfs:subClassOf	MONDO:0003847
MONDO:0010895	rdfs:subClassOf	MONDO:0024255
MONDO:0019848	rdfs:subClassOf	MONDO:0015933
MONDO:0011975	rdfs:subClassOf	MONDO:0020057
MONDO:0019565	rdfs:subClassOf	MONDO:0019039
MONDO:0013540	rdfs:subClassOf	MONDO:0019520
MONDO:0023599	rdfs:subClassOf	MONDO:0005516
MONDO:0012805	rdfs:subClassOf	MONDO:0000188
MONDO:0001417	rdfs:subClassOf	MONDO:0005062
MONDO:0019549	rdfs:subClassOf	MONDO:0019601
MONDO:0012195	rdfs:subClassOf	MONDO:0019942
MONDO:0018937	rdfs:subClassOf	MONDO:0002254
MONDO:0001650	rdfs:subClassOf	MONDO:0006032
MONDO:0020150	rdfs:subClassOf	MONDO:0002022
MONDO:0018608	rdfs:subClassOf	MONDO:0007803
MONDO:0019373	rdfs:subClassOf	MONDO:0006974
MONDO:0012785	rdfs:subClassOf	MONDO:0003847
MONDO:0014902	rdfs:subClassOf	MONDO:0020573
MONDO:0012200	rdfs:subClassOf	MONDO:0020364
MONDO:0017767	rdfs:subClassOf	MONDO:0005172
MONDO:0008896	rdfs:subClassOf	MONDO:0019313
MONDO:0018783	rdfs:subClassOf	MONDO:0005554
MONDO:0002017	rdfs:subClassOf	MONDO:0005559
MONDO:0011767	rdfs:subClassOf	MONDO:0019588
MONDO:0002897	rdfs:subClassOf	MONDO:0005976
MONDO:0044320	rdfs:subClassOf	MONDO:0019200
MONDO:0015497	rdfs:subClassOf	MONDO:0015475
MONDO:0019173	rdfs:subClassOf	MONDO:0020010
MONDO:0011510	rdfs:subClassOf	MONDO:0002320
MONDO:0009761	rdfs:subClassOf	MONDO:0018720
MONDO:0002013	rdfs:subClassOf	MONDO:0036976
MONDO:0017448	rdfs:subClassOf	MONDO:0017422
MONDO:0013096	rdfs:subClassOf	MONDO:0020573
MONDO:0003890	rdfs:subClassOf	MONDO:0040678
MONDO:0018063	rdfs:subClassOf	MONDO:0006591
MONDO:0000252	rdfs:subClassOf	MONDO:0001673
MONDO:0043120	rdfs:subClassOf	MONDO:0020040
MONDO:0005976	rdfs:subClassOf	MONDO:0007000
MONDO:0007872	rdfs:subClassOf	MONDO:0015336
MONDO:0009131	rdfs:subClassOf	MONDO:0021635
MONDO:0001108	rdfs:subClassOf	MONDO:0000637
MONDO:0012774	rdfs:subClassOf	MONDO:0020016
MONDO:0017663	rdfs:subClassOf	MONDO:0005395
MONDO:0023040	rdfs:subClassOf	MONDO:0019287
MONDO:0001663	rdfs:subClassOf	MONDO:0002175
MONDO:0002352	rdfs:subClassOf	MONDO:0021071
MONDO:0002470	rdfs:subClassOf	MONDO:0019052
MONDO:0016470	rdfs:subClassOf	MONDO:0023603
MONDO:0015533	rdfs:subClassOf	MONDO:0015531
MONDO:0017575	rdfs:subClassOf	MONDO:0016403
MONDO:0021175	rdfs:subClassOf	MONDO:0005608
MONDO:0008809	rdfs:subClassOf	MONDO:0015364
MONDO:0003066	rdfs:subClassOf	MONDO:0001597
MONDO:0015767	rdfs:subClassOf	MONDO:0016941
MONDO:0019378	rdfs:subClassOf	MONDO:0015659
MONDO:0019648	rdfs:subClassOf	MONDO:0019694
MONDO:0011524	rdfs:subClassOf	MONDO:0016537
MONDO:0018992	rdfs:subClassOf	MONDO:0000569
MONDO:0009774	rdfs:subClassOf	MONDO:0015246
MONDO:0009433	rdfs:subClassOf	MONDO:0004933
MONDO:0004930	rdfs:subClassOf	MONDO:0005041
MONDO:0018796	rdfs:subClassOf	MONDO:0017141
MONDO:0002905	rdfs:subClassOf	MONDO:0004730
MONDO:0021171	rdfs:subClassOf	MONDO:0010979
MONDO:0008061	rdfs:subClassOf	MONDO:0000426
MONDO:0001800	rdfs:subClassOf	MONDO:0001321
MONDO:0012579	rdfs:subClassOf	MONDO:0007179
MONDO:0018568	rdfs:subClassOf	MONDO:0018284
MONDO:0044635	rdfs:subClassOf	MONDO:0018795
MONDO:0005136	rdfs:subClassOf	MONDO:0043424
MONDO:0003258	rdfs:subClassOf	MONDO:0006500
MONDO:0013026	rdfs:subClassOf	MONDO:0000763
MONDO:0018361	rdfs:subClassOf	MONDO:0018356
MONDO:0006578	rdfs:subClassOf	MONDO:0006574
MONDO:0008370	rdfs:subClassOf	MONDO:0009979
MONDO:0007921	rdfs:subClassOf	MONDO:0019520
MONDO:0011076	rdfs:subClassOf	MONDO:0016112
MONDO:0011066	rdfs:subClassOf	MONDO:0018995
MONDO:0018676	rdfs:subClassOf	MONDO:0017287
MONDO:0011420	rdfs:subClassOf	MONDO:0015892
MONDO:0021010	rdfs:subClassOf	MONDO:0002656
MONDO:0002197	rdfs:subClassOf	MONDO:0004177
MONDO:0018611	rdfs:subClassOf	MONDO:0013411
MONDO:0002114	rdfs:subClassOf	MONDO:0004699
MONDO:0003084	rdfs:subClassOf	MONDO:0007008
MONDO:0045017	rdfs:subClassOf	MONDO:0019240
MONDO:0012218	rdfs:subClassOf	MONDO:0003847
MONDO:0045012	rdfs:subClassOf	MONDO:0005066
MONDO:0001481	rdfs:subClassOf	MONDO:0002800
MONDO:0014246	rdfs:subClassOf	MONDO:0017629
MONDO:0021481	rdfs:subClassOf	MONDO:0021244
MONDO:0000462	rdfs:subClassOf	MONDO:0002022
MONDO:0004051	rdfs:subClassOf	MONDO:0007896
MONDO:0011504	rdfs:subClassOf	MONDO:0017119
MONDO:0009354	rdfs:subClassOf	MONDO:0018964
MONDO:0020475	rdfs:subClassOf	MONDO:0019287
MONDO:0016138	rdfs:subClassOf	MONDO:0016180
MONDO:0004307	rdfs:subClassOf	MONDO:0004308
MONDO:0010733	rdfs:subClassOf	MONDO:0004884
MONDO:0008580	rdfs:subClassOf	MONDO:0003847
MONDO:0044747	rdfs:subClassOf	MONDO:0025303
MONDO:0020288	rdfs:subClassOf	MONDO:0002869
MONDO:0014684	rdfs:subClassOf	MONDO:0018157
MONDO:0020710	rdfs:subClassOf	MONDO:0021166
MONDO:0020632	rdfs:subClassOf	MONDO:0020627
MONDO:0011274	rdfs:subClassOf	MONDO:0015338
MONDO:0011929	rdfs:subClassOf	MONDO:0016883
MONDO:0008009	rdfs:subClassOf	MONDO:0000426
MONDO:0007958	rdfs:subClassOf	MONDO:0015277
MONDO:0003452	rdfs:subClassOf	MONDO:0023369
MONDO:0024652	rdfs:subClassOf	MONDO:0002156
MONDO:0020479	rdfs:subClassOf	MONDO:0006793
MONDO:0015028	rdfs:subClassOf	MONDO:0019117
MONDO:0019031	rdfs:subClassOf	MONDO:0016361
MONDO:0014731	rdfs:subClassOf	MONDO:0000508
MONDO:0006093	rdfs:subClassOf	MONDO:0006155
MONDO:0017513	rdfs:subClassOf	MONDO:0017450
MONDO:0014749	rdfs:subClassOf	MONDO:0005486
