mondo_id	xref_id	source_id	source_medgen_id	mapping_predicate
MONDO:0008563	UMLS:C1861166	MEDGEN:396073	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008562	UMLS:C1861168	MEDGEN:348284	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008560	UMLS:C1861171	MEDGEN:396074	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005399	UMLS:C1861172	MEDGEN:348285	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008555	UMLS:C1861185	MEDGEN:349976	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008553	UMLS:C1861194	MEDGEN:396078	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008551	UMLS:C1861197	MEDGEN:349978	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008549	UMLS:C1861204	MEDGEN:396080	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008545	UMLS:C1861232	MEDGEN:349988	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008544	UMLS:C1861233	MEDGEN:349989	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008543	UMLS:C1861234	MEDGEN:396086	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008540	UMLS:C1861237	MEDGEN:348302	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016675	UMLS:C1861238	MEDGEN:349990	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008536	UMLS:C1861242	MEDGEN:396088	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008530	UMLS:C1861274	MEDGEN:396097	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008529	UMLS:C1861277	MEDGEN:348312	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008528	UMLS:C1861283	MEDGEN:348829	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008526	UMLS:C1861296	MEDGEN:350002	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008524	UMLS:C1861302	MEDGEN:348321	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008522	UMLS:C1861304	MEDGEN:348836	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008521	UMLS:C1861305	MEDGEN:348322	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008520	UMLS:C1861313	MEDGEN:396103	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005965	UMLS:C1861329	MEDGEN:396107	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008517	UMLS:C1861347	MEDGEN:348333	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008516	UMLS:C1861348	MEDGEN:350010	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008515	UMLS:C1861355	MEDGEN:350013	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008514	UMLS:C1861366	MEDGEN:396117	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008512	UMLS:C1861380	MEDGEN:348343	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008511	UMLS:C1861385	MEDGEN:348856	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008510	UMLS:C1861391	MEDGEN:348859	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008509	UMLS:C1861401	MEDGEN:350018	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008508	UMLS:C1861404	MEDGEN:396126	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008507	UMLS:C1861417	MEDGEN:348354	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008506	UMLS:C1861418	MEDGEN:396129	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008505	UMLS:C1861423	MEDGEN:396130	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008502	UMLS:C1861437	MEDGEN:350024	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008500	UMLS:C1861447	MEDGEN:348875	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008499	UMLS:C1861448	MEDGEN:350025	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008498	UMLS:C1861449	MEDGEN:350026	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0800226	UMLS:C1861450	MEDGEN:350027	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008497	UMLS:C1861451	MEDGEN:350028	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008496	UMLS:C1861452	MEDGEN:350029	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008494	UMLS:C1861453	MEDGEN:396137	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008493	UMLS:C1861455	MEDGEN:348876	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008492	UMLS:C1861456	MEDGEN:348877	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018581	UMLS:C1861457	MEDGEN:349287	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008489	UMLS:C1861485	MEDGEN:396144	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007346	UMLS:C1861512	MEDGEN:348378	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007344	UMLS:C1861513	MEDGEN:350040	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007341	UMLS:C1861515	MEDGEN:350042	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007339	UMLS:C1861536	MEDGEN:349302	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007335	UMLS:C1861537	MEDGEN:349303	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007332	UMLS:C1861553	MEDGEN:349310	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007329	UMLS:C1861556	MEDGEN:350049	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007328	UMLS:C1861558	MEDGEN:396164	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007327	UMLS:C1861560	MEDGEN:348391	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007325	UMLS:C1861569	MEDGEN:348393	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007320	UMLS:C1861580	MEDGEN:349317	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007312	UMLS:C1861668	MEDGEN:396191	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008960	UMLS:C1861669	MEDGEN:348419	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007310	UMLS:C1861673	MEDGEN:350075	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007308	UMLS:C1861678	MEDGEN:350076	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007306	UMLS:C1861689	MEDGEN:396196	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007305	UMLS:C1861693	MEDGEN:396199	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007304	UMLS:C1861694	MEDGEN:348426	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007302	UMLS:C1861695	MEDGEN:349343	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007300	UMLS:C1861714	MEDGEN:350081	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007298	UMLS:C1861732	MEDGEN:350085	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007297	UMLS:C1861735	MEDGEN:396208	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007296	UMLS:C1861736	MEDGEN:348439	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015793	UMLS:C1861753	MEDGEN:396213	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004914	UMLS:C1861783	MEDGEN:349361	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007288	UMLS:C1861825	MEDGEN:396229	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007285	UMLS:C1861828	MEDGEN:349374	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007280	UMLS:C1861833	MEDGEN:396230	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007277	UMLS:C1861835	MEDGEN:350520	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007274	UMLS:C1861847	MEDGEN:348468	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007273	UMLS:C1861848	MEDGEN:349380	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022654	UMLS:C1861860	MEDGEN:354607	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007270	UMLS:C1861861	MEDGEN:396236	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007268	UMLS:C1861862	MEDGEN:350526	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007267	UMLS:C1861863	MEDGEN:349382	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007266	UMLS:C1861864	MEDGEN:349383	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007261	UMLS:C1861897	MEDGEN:396243	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007260	UMLS:C1861898	MEDGEN:354615	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007258	UMLS:C1861899	MEDGEN:396244	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007253	UMLS:C1861915	MEDGEN:396248	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007251	UMLS:C1861922	MEDGEN:354620	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007249	UMLS:C1861963	MEDGEN:349399	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007248	UMLS:C1861964	MEDGEN:349400	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007247	UMLS:C1861967	MEDGEN:396262	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007246	UMLS:C1861974	MEDGEN:354631	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007245	UMLS:C1861975	MEDGEN:396266	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007242	UMLS:C1861981	MEDGEN:396267	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0040700	UMLS:C1862060	MEDGEN:350581	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018607	UMLS:C1862062	MEDGEN:396281	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007234	UMLS:C1862071	MEDGEN:349424	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007230	UMLS:C1862082	MEDGEN:350585	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007229	UMLS:C1862083	MEDGEN:396286	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007228	UMLS:C1862084	MEDGEN:350586	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007227	UMLS:C1862092	MEDGEN:354659	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007226	UMLS:C1862099	MEDGEN:350589	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007225	UMLS:C1862100	MEDGEN:396290	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007224	UMLS:C1862101	MEDGEN:354662	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007223	UMLS:C1862102	MEDGEN:396291	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007221	UMLS:C1862103	MEDGEN:350590	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007220	UMLS:C1862112	MEDGEN:349432	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007219	UMLS:C1862130	MEDGEN:350598	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007218	UMLS:C1862139	MEDGEN:354669	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007217	UMLS:C1862140	MEDGEN:354670	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007215	UMLS:C1862151	MEDGEN:354673	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007214	UMLS:C1862162	MEDGEN:349442	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007213	UMLS:C1862163	MEDGEN:349443	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007212	UMLS:C1862169	MEDGEN:350609	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007211	UMLS:C1862170	MEDGEN:349445	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007210	UMLS:C1862171	MEDGEN:396307	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007209	UMLS:C1862172	MEDGEN:350610	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007206	UMLS:C1862176	MEDGEN:350612	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007205	UMLS:C1862177	MEDGEN:350613	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016085	UMLS:C1862178	MEDGEN:350614	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007202	UMLS:C1862259	MEDGEN:400006	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007199	UMLS:C1862275	MEDGEN:349465	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007192	UMLS:C1862289	MEDGEN:349470	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007188	UMLS:C1862299	MEDGEN:400018	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007185	UMLS:C1862319	MEDGEN:350648	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008165	UMLS:C1862322	MEDGEN:350649	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007183	UMLS:C1862358	MEDGEN:400033	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007181	UMLS:C1862372	MEDGEN:354730	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007180	UMLS:C1862373	MEDGEN:349489	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007178	UMLS:C1862380	MEDGEN:354732	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007177	UMLS:C1862381	MEDGEN:400038	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007176	UMLS:C1862382	MEDGEN:354733	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007174	UMLS:C1862387	MEDGEN:354734	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007172	UMLS:C1862389	MEDGEN:349495	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012677	UMLS:C1862394	MEDGEN:400041	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007166	UMLS:C1862440	MEDGEN:400052	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007165	UMLS:C1862441	MEDGEN:354750	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007162	UMLS:C1862458	MEDGEN:354753	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007161	UMLS:C1862459	MEDGEN:400056	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007159	UMLS:C1862471	MEDGEN:350677	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007158	UMLS:C1862472	MEDGEN:350678	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007155	UMLS:C1862510	MEDGEN:349529	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007152	UMLS:C1862511	MEDGEN:349530	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007151	UMLS:C1862534	MEDGEN:350694	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0800425	UMLS:C1862591	MEDGEN:349546	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007148	UMLS:C1862632	MEDGEN:400099	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007144	UMLS:C1862681	MEDGEN:350733	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007143	UMLS:C1862682	MEDGEN:350734	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019503	UMLS:C1862839	MEDGEN:350766	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019577	UMLS:C1862840	MEDGEN:350767	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007134	UMLS:C1862841	MEDGEN:354848	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007133	UMLS:C1862842	MEDGEN:400143	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007132	UMLS:C1862843	MEDGEN:354849	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007131	UMLS:C1862844	MEDGEN:400144	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007126	UMLS:C1862852	MEDGEN:400145	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007123	UMLS:C1862866	MEDGEN:400148	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007121	UMLS:C1862867	MEDGEN:350777	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007120	UMLS:C1862868	MEDGEN:400149	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007111	UMLS:C1862932	MEDGEN:354864	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007107	UMLS:C1862935	MEDGEN:349633	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007106	UMLS:C1862936	MEDGEN:350794	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007103	UMLS:C1862939	MEDGEN:400169	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005145	UMLS:C1862941	MEDGEN:400171	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007102	UMLS:C1862956	MEDGEN:354871	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007095	UMLS:C1863006	MEDGEN:400184	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007093	UMLS:C1863012	MEDGEN:350816	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007091	UMLS:C1863014	MEDGEN:400186	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007090	UMLS:C1863015	MEDGEN:354882	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007089	UMLS:C1863051	MEDGEN:400197	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007088	UMLS:C1863052	MEDGEN:354892	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007085	UMLS:C1863090	MEDGEN:350833	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007084	UMLS:C1863092	MEDGEN:350835	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022417	UMLS:C1863093	MEDGEN:354901	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007082	UMLS:C1863094	MEDGEN:400208	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007073	UMLS:C1863203	MEDGEN:354928	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007072	UMLS:C1863204	MEDGEN:400232	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007067	UMLS:C1863224	MEDGEN:350114	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007066	UMLS:C1863225	MEDGEN:350115	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020458	UMLS:C1863235	MEDGEN:400240	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007064	UMLS:C1863236	MEDGEN:354935	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007058	UMLS:C1863307	MEDGEN:400262	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007049	UMLS:C1863342	MEDGEN:350143	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007046	UMLS:C1863343	MEDGEN:350144	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007038	UMLS:C1863416	MEDGEN:400287	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011374	UMLS:C1863512	MEDGEN:400313	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011373	UMLS:C1863514	MEDGEN:350196	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011372	UMLS:C1863516	MEDGEN:350198	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011371	UMLS:C1863533	MEDGEN:355003	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011370	UMLS:C1863534	MEDGEN:355004	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011369	UMLS:C1863551	MEDGEN:355007	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011367	UMLS:C1863556	MEDGEN:355009	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011365	UMLS:C1863557	MEDGEN:350209	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011364	UMLS:C1863561	MEDGEN:350211	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011363	UMLS:C1863594	MEDGEN:400332	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011362	UMLS:C1863599	MEDGEN:350930	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011361	UMLS:C1863600	MEDGEN:400334	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011360	UMLS:C1863613	MEDGEN:350931	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011359	UMLS:C1863616	MEDGEN:350933	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011358	UMLS:C1863617	MEDGEN:400340	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011357	UMLS:C1863618	MEDGEN:355022	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011356	UMLS:C1863622	MEDGEN:350935	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011355	UMLS:C1863634	MEDGEN:355026	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011354	UMLS:C1863647	MEDGEN:400349	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011353	UMLS:C1863648	MEDGEN:400350	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011352	UMLS:C1863649	MEDGEN:355029	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011351	UMLS:C1863655	MEDGEN:355030	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011350	UMLS:C1863659	MEDGEN:350942	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011349	UMLS:C1863677	MEDGEN:350948	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011347	UMLS:C1863678	MEDGEN:350949	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011346	UMLS:C1863688	MEDGEN:350953	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011344	UMLS:C1863691	MEDGEN:350954	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011343	UMLS:C1863692	MEDGEN:350955	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011341	UMLS:C1863702	MEDGEN:350957	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011339	UMLS:C1863704	MEDGEN:400359	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011337	UMLS:C1863727	MEDGEN:400366	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011336	UMLS:C1863728	MEDGEN:350245	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011335	UMLS:C1863732	MEDGEN:350960	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0023069	UMLS:C1863752	MEDGEN:355050	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011334	UMLS:C1863753	MEDGEN:355051	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011327	UMLS:C1863843	MEDGEN:355075	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016603	UMLS:C1863844	MEDGEN:350276	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015480	UMLS:C1863872	MEDGEN:350283	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011323	UMLS:C1863878	MEDGEN:355084	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011322	UMLS:C1863879	MEDGEN:400398	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011321	UMLS:C1863880	MEDGEN:350991	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011320	UMLS:C1863881	MEDGEN:400399	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011318	UMLS:C1863918	MEDGEN:355094	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011317	UMLS:C1863919	MEDGEN:400408	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011316	UMLS:C1863920	MEDGEN:350298	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011315	UMLS:C1863922	MEDGEN:350300	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011314	UMLS:C1863923	MEDGEN:350301	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011312	UMLS:C1863925	MEDGEN:400409	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011310	UMLS:C1863958	MEDGEN:350307	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011309	UMLS:C1863959	MEDGEN:355106	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011308	UMLS:C1864002	MEDGEN:400428	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011307	UMLS:C1864010	MEDGEN:350323	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011306	UMLS:C1864028	MEDGEN:351027	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011305	UMLS:C1864040	MEDGEN:355121	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011304	UMLS:C1864041	MEDGEN:400438	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011302	UMLS:C1864068	MEDGEN:351036	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011301	UMLS:C1864100	MEDGEN:350343	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011300	UMLS:C1864111	MEDGEN:400454	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011299	UMLS:C1864112	MEDGEN:355137	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011298	UMLS:C1864124	MEDGEN:400456	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011297	UMLS:C1864125	MEDGEN:351053	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011296	UMLS:C1864148	MEDGEN:351059	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011295	UMLS:C1864152	MEDGEN:350350	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011294	UMLS:C1864153	MEDGEN:350351	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011292	UMLS:C1864155	MEDGEN:350353	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011290	UMLS:C1864183	MEDGEN:350359	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011289	UMLS:C1864184	MEDGEN:350360	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011288	UMLS:C1864185	MEDGEN:351065	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011287	UMLS:C1864186	MEDGEN:351066	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011286	UMLS:C1864199	MEDGEN:350361	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011285	UMLS:C1864205	MEDGEN:400475	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011282	UMLS:C1864232	MEDGEN:355171	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011281	UMLS:C1864233	MEDGEN:400481	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011280	UMLS:C1864275	MEDGEN:350380	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011279	UMLS:C1864276	MEDGEN:355180	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011276	UMLS:C1864323	MEDGEN:400499	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011275	UMLS:C1864356	MEDGEN:355199	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008304	UMLS:C1864389	MEDGEN:400517	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011274	UMLS:C1864436	MEDGEN:355217	MONDO:MEDGEN	MONDO:equivalentTo
