mondo_id	xref_id	source_medgen	source_mondo
MONDO:0015542	UMLS:C4054044	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008733	UMLS:C4054695	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013892	UMLS:C4055342	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018540	UMLS:C4082167	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018995	UMLS:C4082197	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004639	UMLS:C4082937	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018687	UMLS:C4082951	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011896	UMLS:C4083045	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002937	UMLS:C4083056	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011806	UMLS:C4085248	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024569	UMLS:C4085249	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010415	UMLS:C4225159	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014806	UMLS:C4225177	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0031384	UMLS:C4225218	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014746	UMLS:C4225234	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014741	UMLS:C4225239	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014717	UMLS:C4225258	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014700	UMLS:C4225274	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020787	UMLS:C4225333	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014571	UMLS:C4225384	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012156	UMLS:C4225405	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011937	UMLS:C4225407	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011843	UMLS:C4225408	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011653	UMLS:C4225410	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011639	UMLS:C4225411	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011600	UMLS:C4225413	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010414	UMLS:C4225423	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008927	UMLS:C4225424	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008422	UMLS:C4225428	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014822	UMLS:C4225666	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012830	UMLS:C4225669	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008642	UMLS:C4225671	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018878	UMLS:C4273131	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018858	UMLS:C4273658	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016570	UMLS:C4273669	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019995	UMLS:C4273673	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019006	UMLS:C4273714	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010132	UMLS:C4273748	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019643	UMLS:C4273962	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019448	UMLS:C4273988	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019394	UMLS:C4274018	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016577	UMLS:C4274029	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017184	UMLS:C4274080	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017185	UMLS:C4274081	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017264	UMLS:C4274085	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016364	UMLS:C4274118	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015084	UMLS:C4274329	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015302	UMLS:C4274331	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016208	UMLS:C4274343	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013298	UMLS:C4274345	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017418	UMLS:C4274352	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017784	UMLS:C4274414	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017327	UMLS:C4274424	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017872	UMLS:C4274433	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017878	UMLS:C4274434	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016652	UMLS:C4274647	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016644	UMLS:C4274665	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015346	UMLS:C4274731	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019413	UMLS:C4274732	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015826	UMLS:C4274761	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017199	UMLS:C4274786	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016528	UMLS:C4274839	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016342	UMLS:C4274968	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015039	UMLS:C4274989	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015037	UMLS:C4274991	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015036	UMLS:C4274992	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015035	UMLS:C4274993	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020505	UMLS:C4275006	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019977	UMLS:C4275027	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019617	UMLS:C4275064	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012126	UMLS:C4275066	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019321	UMLS:C4275075	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019160	UMLS:C4275078	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018899	UMLS:C4275079	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018684	UMLS:C4275090	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016005	UMLS:C4275138	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015205	UMLS:C4275151	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019493	UMLS:C4275152	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007031	UMLS:C4275172	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018541	UMLS:C4275180	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005308	UMLS:C4277690	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012153	UMLS:C4282179	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009738	UMLS:C4282398	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010873	UMLS:C4284594	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009364	UMLS:C4284790	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009605	UMLS:C4285231	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016282	UMLS:C4289809	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016283	UMLS:C4289817	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015524	UMLS:C4296896	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017323	UMLS:C4302195	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017227	UMLS:C4302243	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015458	UMLS:C4302530	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015553	UMLS:C4302547	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013758	UMLS:C4302667	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017810	UMLS:C4302669	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015800	UMLS:C4302818	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019603	UMLS:C4302823	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017196	UMLS:C4302824	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017041	UMLS:C4302825	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019151	UMLS:C4302876	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019506	UMLS:C4302879	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018223	UMLS:C4303422	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016425	UMLS:C4303478	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017233	UMLS:C4303482	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018130	UMLS:C4303546	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013281	UMLS:C4303552	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015354	UMLS:C4303566	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015399	UMLS:C4303569	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019129	UMLS:C4303570	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019102	UMLS:C4303592	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019207	UMLS:C4303593	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015198	UMLS:C4303736	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015773	UMLS:C4303758	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019111	UMLS:C4303761	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017398	UMLS:C4303860	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018900	UMLS:C4303863	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019679	UMLS:C4303991	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019678	UMLS:C4303992	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015372	UMLS:C4304021	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018133	UMLS:C4304022	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015230	UMLS:C4304035	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018980	UMLS:C4304094	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018098	UMLS:C4304301	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0035679	UMLS:C4304347	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010378	UMLS:C4304400	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019419	UMLS:C4304406	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016354	UMLS:C4304411	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016458	UMLS:C4304504	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016657	UMLS:C4304505	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019164	UMLS:C4304514	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016461	UMLS:C4304526	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016655	UMLS:C4304528	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015583	UMLS:C4304537	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016841	UMLS:C4304539	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016561	UMLS:C4304540	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017405	UMLS:C4304578	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016765	UMLS:C4304579	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016838	UMLS:C4304594	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016837	UMLS:C4304595	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016836	UMLS:C4304596	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014033	UMLS:C4304670	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016431	UMLS:C4304672	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019309	UMLS:C4304724	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020478	UMLS:C4304725	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015999	UMLS:C4304832	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016087	UMLS:C4304839	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019426	UMLS:C4304936	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018885	UMLS:C4305000	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015600	UMLS:C4305024	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019420	UMLS:C4305026	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015601	UMLS:C4305072	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019423	UMLS:C4305075	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019422	UMLS:C4305077	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019421	UMLS:C4305088	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015567	UMLS:C4305131	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019427	UMLS:C4305133	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019428	UMLS:C4305134	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019429	UMLS:C4305135	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019784	UMLS:C4305140	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016048	UMLS:C4305155	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010033	UMLS:C4305156	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016833	UMLS:C4305240	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019449	UMLS:C4305255	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018268	UMLS:C4305375	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016976	UMLS:C4305465	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020739	UMLS:C4310232	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014851	UMLS:C4310473	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015011	UMLS:C4310628	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014977	UMLS:C4310660	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020781	UMLS:C4310675	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0023670	UMLS:C4310707	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024193	UMLS:C4310735	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014884	UMLS:C4310747	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0031632	UMLS:C4310801	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000909	UMLS:C4310805	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012786	UMLS:C4310806	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007478	UMLS:C4316787	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005328	UMLS:C4316870	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016239	UMLS:C4316899	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018071	UMLS:C4317091	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003240	UMLS:C4317107	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019073	UMLS:C4317151	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007204	UMLS:C4317154	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010472	UMLS:C4317295	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015892	UMLS:C4318479	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016994	UMLS:C4319565	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010639	UMLS:C4319572	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018629	UMLS:C4324606	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018486	UMLS:C4324662	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019194	UMLS:C4329999	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016736	UMLS:C4331262	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020438	UMLS:C4476553	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019540	UMLS:C4476767	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018991	UMLS:C4476911	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010517	UMLS:C4478372	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013396	UMLS:C4478940	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015023	UMLS:C4479186	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015025	UMLS:C4479208	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015026	UMLS:C4479220	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024570	UMLS:C4479229	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019405	UMLS:C4509818	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018860	UMLS:C4509878	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020382	UMLS:C4509881	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016460	UMLS:C4509918	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015351	UMLS:C4509933	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018014	UMLS:C4509950	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019606	UMLS:C4510006	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019022	UMLS:C4510044	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016214	UMLS:C4510085	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016457	UMLS:C4510249	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016842	UMLS:C4510306	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019604	UMLS:C4510369	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016393	UMLS:C4510568	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019195	UMLS:C4510610	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017649	UMLS:C4510649	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018101	UMLS:C4510731	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019388	UMLS:C4510867	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018321	UMLS:C4510873	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018854	UMLS:C4510896	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018442	UMLS:C4510941	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017856	UMLS:C4510949	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018256	UMLS:C4511003	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019680	UMLS:C4511481	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014900	UMLS:C4511482	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008264	UMLS:C4511620	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019374	UMLS:C4511633	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013440	UMLS:C4511963	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017924	UMLS:C4512024	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019873	UMLS:C4512053	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015606	UMLS:C4512072	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018495	UMLS:C4517296	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014290	UMLS:C4517377	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014142	UMLS:C4518000	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020469	UMLS:C4518082	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016850	UMLS:C4518083	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015552	UMLS:C4518087	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014475	UMLS:C4518336	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020470	UMLS:C4518342	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017334	UMLS:C4518344	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017100	UMLS:C4518430	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019122	UMLS:C4518469	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017837	UMLS:C4518551	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015367	UMLS:C4518555	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016219	UMLS:C4518558	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016433	UMLS:C4518561	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016818	UMLS:C4518578	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018342	UMLS:C4518774	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016445	UMLS:C4518793	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016834	UMLS:C4518821	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016843	UMLS:C4518823	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013570	UMLS:C4518839	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003996	UMLS:C4520981	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000503	UMLS:C4521520	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033479	UMLS:C4521563	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044325	UMLS:C4521564	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033261	UMLS:C4521680	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015063	UMLS:C4525619	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015064	UMLS:C4525626	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015065	UMLS:C4525628	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007828	UMLS:C4538468	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009625	UMLS:C4538630	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033006	UMLS:C4538784	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030909	UMLS:C4538788	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033045	UMLS:C4539729	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033091	UMLS:C4539754	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033123	UMLS:C4539767	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033092	UMLS:C4539772	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033115	UMLS:C4539808	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044726	UMLS:C4539828	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030910	UMLS:C4539848	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030911	UMLS:C4539851	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021547	UMLS:C4539891	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033262	UMLS:C4539896	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033282	UMLS:C4539919	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033312	UMLS:C4539944	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033116	UMLS:C4539948	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030912	UMLS:C4539951	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033260	UMLS:C4540024	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033365	UMLS:C4540034	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044696	UMLS:C4540059	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044701	UMLS:C4540086	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044714	UMLS:C4540096	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044324	UMLS:C4540156	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044724	UMLS:C4540171	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033007	UMLS:C4540266	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033008	UMLS:C4540270	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033009	UMLS:C4540274	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021575	UMLS:C4540284	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030913	UMLS:C4540321	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033309	UMLS:C4540342	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044718	UMLS:C4540358	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033311	UMLS:C4540389	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033480	UMLS:C4540400	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033481	UMLS:C4540404	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033366	UMLS:C4540411	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030915	UMLS:C4540424	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033280	UMLS:C4540453	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030916	UMLS:C4540470	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030917	UMLS:C4540474	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030918	UMLS:C4540478	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024520	UMLS:C4540497	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033492	UMLS:C4540499	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033203	UMLS:C4540559	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007655	UMLS:C4540616	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017636	UMLS:C4545231	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015689	UMLS:C4545381	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018586	UMLS:C4546437	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000527	UMLS:C4551463	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008869	UMLS:C4551474	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009736	UMLS:C4551478	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024506	UMLS:C4551482	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010016	UMLS:C4551483	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009430	UMLS:C4551495	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008073	UMLS:C4551496	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024522	UMLS:C4551501	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009398	UMLS:C4551502	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018950	UMLS:C4551505	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020250	UMLS:C4551508	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024540	UMLS:C4551509	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020721	UMLS:C4551511	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009974	UMLS:C4551514	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019557	UMLS:C4551515	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004110	UMLS:C4551546	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018994	UMLS:C4551551	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024542	UMLS:C4551552	MONDO:MEDGEN	MONDO:equivalentTo
