?source	?entity	?property	?xrefs
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012017>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206396|UMLS:CN074207"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012032>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1842082|UMLS:C4303988"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012049>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0796100|UMLS:CN206429"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012081>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304726|UMLS:C2675336"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012089>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1504431|UMLS:C1837610"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012096>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304673|UMLS:C1837552"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012099>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4510943|UMLS:C1837530"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012105>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3495801|UMLS:C4050407"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012110>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1837475|UMLS:C4518327"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012156>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1837122|UMLS:C4225405"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012165>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2750433|UMLS:C4303547"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012173>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3711645|UMLS:CN074230|UMLS:CN239369"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012177>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1836916|UMLS:C4510304"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012198>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN239463|UMLS:C1836727"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012204>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4273970|UMLS:C1836705"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012213>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4511959|UMLS:C1836632"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012251>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1836330|UMLS:CN229776"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012315>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2674937|UMLS:C4305277"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012328>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2266788|UMLS:C1864801"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012342>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4512054|UMLS:C1857844"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012359>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1835931|UMLS:C4510944"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012382>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1864948|UMLS:C4303473"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012396>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1864902|UMLS:C1864904"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012411>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1864695|UMLS:CN226146"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012413>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4305151|UMLS:C1864690"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012465>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4510605|UMLS:C1853205"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012475>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304714|UMLS:C1835897"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012549>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3683483|UMLS:C1853116"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012552>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1970712|UMLS:C4274947"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012557>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4305259|UMLS:C1835845"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012559>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1835829|UMLS:C4305256"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012570>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4049241|UMLS:C1835813"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012643>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4511958|UMLS:C1970009"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012656>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4275144|UMLS:C1969655"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012664>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1969645|UMLS:CN230089"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012718>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4510567|UMLS:C2673642"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012719>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4303785|UMLS:C2673635"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012724>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2673198|UMLS:C3897034"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012733>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2678493|UMLS:C3888198"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012740>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4518343|UMLS:C2678480"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012784>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2677589|UMLS:C4511089"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012787>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2677586|UMLS:C4304963"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012830>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2677102|UMLS:CN202618"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012864>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304531|UMLS:C2676739"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012916>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304538|UMLS:C2675875"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012927>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2675857|UMLS:C4274528"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012948>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4305276|UMLS:C2675486"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012977>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2675235|UMLS:CN674504"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012980>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2675227|UMLS:C4509819"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012991>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN200191|UMLS:C2675185"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0012992>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4302747|UMLS:C2675184"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013025>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150215|UMLS:C4304527"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013056>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4512050|UMLS:C2751855"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013090>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304577|UMLS:C2751651"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013132>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2936879|UMLS:C4510078"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013182>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2750748|UMLS:C4304641"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013184>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4275062|UMLS:C2750737"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013212>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2750090|UMLS:C4304671"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013229>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN200053|UMLS:C0393729"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013238>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150607|UMLS:C4304591"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013256>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN237818|UMLS:C3150674"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013267>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4518824|UMLS:C3150701"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013272>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304999|UMLS:C3150707"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013273>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150708|UMLS:C4518796"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013275>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150730|UMLS:CN072763"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013292>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304530|UMLS:C3150756"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013296>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150773|UMLS:C2827362"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013298>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150787|UMLS:C4274345"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013308>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150803|UMLS:C4016301"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013320>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150858|UMLS:C4304597"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013336>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150894|UMLS:CN204595"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013352>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3150923|UMLS:CN204965"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013354>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN230090|UMLS:C3150925"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013359>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3838758|UMLS:C3150933"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013396>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3151036|UMLS:CN226149"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013404>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3151058|UMLS:C4510276"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013408>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3151062|UMLS:C4509831"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013417>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1332655|UMLS:C3151071"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013439>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3151147|UMLS:C4304715"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013550>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3279722|UMLS:C4518807"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013560>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN201510|UMLS:C3888026"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013570>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4518839|UMLS:C3279793"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013609>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3280036|UMLS:CN620433"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013646>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3280231|UMLS:C4305343"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013648>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205811|UMLS:C1840392"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013673>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4518338|UMLS:C3280358"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013688>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0263579|UMLS:C1304501"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013737>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2828721|UMLS:C4510081"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013758>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4302667|UMLS:C3280845"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013797>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3281138|UMLS:C4518822"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013851>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3808553|UMLS:CN203751"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013892>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3553720|UMLS:CN187045|UMLS:C4055342"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013918>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3553858|UMLS:CN203770"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0013962>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3539494|UMLS:C4510082"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014018>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3539495|UMLS:C4510083"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014020>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4510214|UMLS:C3539506"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014021>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3808667|UMLS:CN204968"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014043>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4510378|UMLS:C3554499"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014070>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN204524|UMLS:C3808786"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014094>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4511137|UMLS:C3808920"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014185>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3809490|UMLS:CN036884"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014225>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1851316|UMLS:CN181217|UMLS:CN237708"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014253>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1519711|UMLS:C3809928"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014276>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3810107|UMLS:C4510864"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014295>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3714897|UMLS:C4510084"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014303>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4511960|UMLS:C3810289"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014304>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3810294|UMLS:C4511962"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014381>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN776838|UMLS:C2931067"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014405>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4040879|UMLS:C4014722"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014452>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN207171|UMLS:C1260903"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014475>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN219009|UMLS:C4518336|UMLS:CN237494"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014512>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4015357|UMLS:CN237609"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014529>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN221667|UMLS:C4015495"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014546>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4510368|UMLS:C4015624"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014645>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN242071|UMLS:CN231446"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014669>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4049066|UMLS:CN231743"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014700>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN237748|UMLS:C4225274"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014717>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4225258|UMLS:C4518574"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014720>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1852267|UMLS:C4275164"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014741>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4225239|UMLS:CN242167"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014746>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4225234|UMLS:CN234734"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014806>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4225177|UMLS:C1849101"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014822>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4225666|UMLS:C4305230"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014851>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN847585|UMLS:CN262351|UMLS:CN774236|UMLS:C4310473"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014884>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN776839|UMLS:C4310747"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0014977>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN776834|UMLS:C4310660"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015011>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4310628|UMLS:CN230145"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015023>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4479186|UMLS:CN240509"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015025>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN240510|UMLS:C4479208"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015035>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4274993|UMLS:CN228901"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015036>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN228902|UMLS:C4274992"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015037>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4274991|UMLS:CN228903"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015039>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN228905|UMLS:C4274989"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015062>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3272399|UMLS:CN197355"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015071>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN197364|UMLS:C4305468"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015072>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN197365|UMLS:C3273031"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015073>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3273116|UMLS:CN197366"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015084>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4274329|UMLS:CN197382"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015137>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3889979|UMLS:C0015974"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015150>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0393556|UMLS:CN197491"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015151>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN043626|UMLS:CN228919"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015185>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN197525|UMLS:C0345891"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015205>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN226623|UMLS:C4275151"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015231>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0004775|UMLS:C0085570"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015240>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1852085|UMLS:C0220662|UMLS:CN197602"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015253>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0265265|UMLS:C1260899"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015277>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0206693|UMLS:C0238462"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015288>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0022570|UMLS:C0019357"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015294>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1619692|UMLS:C3888044"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015302>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0546394|UMLS:C4274331"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015304>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0003708|UMLS:C0270617"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015346>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN199399|UMLS:C4274731"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015350>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304642|UMLS:CN199408"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015354>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4303566|UMLS:CN226662"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015356>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN199448|UMLS:C0027672|UMLS:CN882908"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015367>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4518555|UMLS:CN199458"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0015372>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4304021|UMLS:CN199474"
